gene_id	gene_name	GM12878_gate_type	K562_gate_type	switch_category
ENSG00000186666	BCDIN3D	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186687	LYRM7	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000186716	BCR	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000186767	SPIN4	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000186787	SPIN2B	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186790	FOXE3	REPRESSED	REPRESSED	no change
ENSG00000186792	HYAL3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186806	VSIG10L	INCONSISTENT	INCONSISTENT	no change
ENSG00000186812	ZNF397	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186814	ZSCAN30	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186815	TPCN1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000186834	HEXIM1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186838	SELENOV	REPRESSED	REPRESSED	no change
ENSG00000186854	TRABD2A	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186862	PDZD7	BIVALENT	INCONSISTENT	complex->complex
ENSG00000186866	POFUT2	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000186868	MAPT	BIVALENT	COMPLEX	complex->complex
ENSG00000186871	ERCC6L	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186891	TNFRSF18	BIVALENT	INCONSISTENT	complex->complex
ENSG00000186897	C1QL4	REPRESSED	INCONSISTENT	complex->complex
ENSG00000186907	RTN4RL2	BIVALENT	INCONSISTENT	complex->complex
ENSG00000186908	ZDHHC17	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000186918	ZNF395	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186919	ZACN	INCONSISTENT	INCONSISTENT	no change
ENSG00000186951	PPARA	BIVALENT	INCONSISTENT	complex->complex
ENSG00000186952	TMEM232	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000186960	LINC01551	REPRESSED	INCONSISTENT	complex->complex
ENSG00000186973	FAM183A	REPRESSED	REPRESSED	no change
ENSG00000186994	KANK3	BIVALENT	INCONSISTENT	complex->complex
ENSG00000186998	EMID1	BIVALENT	INCONSISTENT	complex->complex
ENSG00000187013	LINC02875	BIVALENT	INCONSISTENT	complex->complex
ENSG00000187017	ESPN	REPRESSED	INCONSISTENT	complex->complex
ENSG00000187049	TMEM216	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187051	RPS19BP1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187068	C3orf70	BIVALENT	BIVALENT	no change
ENSG00000187079	TEAD1	BIVALENT	INCONSISTENT	complex->complex
ENSG00000187094	CCK	REPRESSED	REPRESSED	no change
ENSG00000187097	ENTPD5	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187098	MITF	INCONSISTENT	SIMPLE_AND	complex->simple
ENSG00000187109	NAP1L1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187118	CMC1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187122	SLIT1	REPRESSED	REPRESSED	no change
ENSG00000187140	FOXD3	BIVALENT	INCONSISTENT	complex->complex
ENSG00000187147	RNF220	BIVALENT	BIVALENT	no change
ENSG00000187151	ANGPTL5	INCONSISTENT	INCONSISTENT	no change
ENSG00000187186		INCONSISTENT	INCONSISTENT	no change
ENSG00000187189	TSPYL4	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187193	MT1X	INCONSISTENT	SIMPLE_AND	complex->simple
ENSG00000187231	SESTD1	SIMPLE_AND	BIVALENT	simple->complex
ENSG00000187239	FNBP1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187240	DYNC2H1	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000187257	RSBN1L	COMPLEX	SIMPLE_AND	complex->simple
ENSG00000187266	EPOR	REPRESSED	INCONSISTENT	complex->complex
ENSG00000187325	TAF9B	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187416	LHFPL3	REPRESSED	REPRESSED	no change
ENSG00000187446	CHP1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187479	C11orf96	BIVALENT	BIVALENT	no change
ENSG00000187486	KCNJ11	INCONSISTENT	INCONSISTENT	no change
ENSG00000187510	PLEKHG7	INCONSISTENT	REPRESSED	complex->complex
ENSG00000187514	PTMA	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187522	HSPA14	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187531	SIRT7	SIMPLE_OR	SIMPLE_AND	SIMPLE_OR->SIMPLE_AND
ENSG00000187535	IFT140	BIVALENT	INCONSISTENT	complex->complex
ENSG00000187554	TLR5	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187556	NANOS3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187583	PLEKHN1	INCONSISTENT	INCONSISTENT	no change
ENSG00000187601	MAGEH1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187605	TET3	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187607	ZNF286A	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000187608	ISG15	BIVALENT	INCONSISTENT	complex->complex
ENSG00000187609	EXD3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187624	C17orf97	INCONSISTENT	INCONSISTENT	no change
ENSG00000187626	ZKSCAN4	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187634	SAMD11	REPRESSED	BIVALENT	complex->complex
ENSG00000187650	VMAC	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187664	HAPLN4	REPRESSED	INCONSISTENT	complex->complex
ENSG00000187676	B3GLCT	BIVALENT	INCONSISTENT	complex->complex
ENSG00000187678	SPRY4	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187686	KRT18P59	INCONSISTENT	INCONSISTENT	no change
ENSG00000187688	TRPV2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187713	TMEM203	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187730	GABRD	REPRESSED	REPRESSED	no change
ENSG00000187735	TCEA1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187736	NHEJ1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187741	FANCA	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187742	SECISBP2	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187764	SEMA4D	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187773	DIPK1C	REPRESSED	REPRESSED	no change
ENSG00000187778	MCRS1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187790	FANCM	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187792	ZNF70	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187796	CARD9	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187800	PEAR1	REPRESSED	INCONSISTENT	complex->complex
ENSG00000187801	ZFP69B	COMPLEX	INCONSISTENT	complex->complex
ENSG00000187808	SOWAHD	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187815	ZFP69	COMPLEX	INCONSISTENT	complex->complex
ENSG00000187837	H1-2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187838	PLSCR3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187840	EIF4EBP1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187848	P2RX2	REPRESSED	REPRESSED	no change
ENSG00000187855	ASCL4	REPRESSED	REPRESSED	no change
ENSG00000187860	CCDC157	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187866	PABIR1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187902	SHISA7	REPRESSED	BIVALENT	complex->complex
ENSG00000187954	ZFTRAF1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000187957	DNER	BIVALENT	INCONSISTENT	complex->complex
ENSG00000187961	KLHL17	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187984	ANKRD19P	REPRESSED	INCONSISTENT	complex->complex
ENSG00000187987	ZSCAN23	SIMPLE_OR	COMPLEX	simple->complex
ENSG00000187994	RINL	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000187997	C17orf99	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000188002	PDCD6P1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188004	SNHG28	INCONSISTENT	INCONSISTENT	no change
ENSG00000188010	MORN2	INCONSISTENT	INCONSISTENT	no change
ENSG00000188021	UBQLN2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188026	RILPL1	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000188033	ZNF490	SIMPLE_OR	REPRESSED	simple->complex
ENSG00000188042	ARL4C	BIVALENT	INCONSISTENT	complex->complex
ENSG00000188060	RAB42	INCONSISTENT	REPRESSED	complex->complex
ENSG00000188064	WNT7B	INCONSISTENT	BIVALENT	complex->complex
ENSG00000188070	ZFTA	BIVALENT	INCONSISTENT	complex->complex
ENSG00000188092	GPR89B	SIMPLE_OR	SIMPLE_AND	SIMPLE_OR->SIMPLE_AND
ENSG00000188095	MESP2	INCONSISTENT	INCONSISTENT	no change
ENSG00000188130	MAPK12	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188153	COL4A5	REPRESSED	INCONSISTENT	complex->complex
ENSG00000188157	AGRN	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188167	TMPPE	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188171	ZNF626	COMPLEX	INCONSISTENT	complex->complex
ENSG00000188176	SMTNL2	REPRESSED	REPRESSED	no change
ENSG00000188177	ZC3H6	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188185	LINC00265	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188186	LAMTOR4	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188191	PRKAR1B	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188211	NCR3LG1	BIVALENT	SIMPLE_AND	complex->simple
ENSG00000188215	DCUN1D3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188223		INCONSISTENT	INCONSISTENT	no change
ENSG00000188229	TUBB4B	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188242	PP7080	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188243	COMMD6	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188266	HYKK	INCONSISTENT	INCONSISTENT	no change
ENSG00000188283	ZNF383	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188290	HES4	BIVALENT	INCONSISTENT	complex->complex
ENSG00000188295	ZNF669	SIMPLE_AND	COMPLEX	simple->complex
ENSG00000188305	PEAK3	BIVALENT	INCONSISTENT	complex->complex
ENSG00000188312	CENPP	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188313	PLSCR1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188321	ZNF559	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188338	SLC38A3	REPRESSED	INCONSISTENT	complex->complex
ENSG00000188342	GTF2F2	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188343	CIBAR1	SIMPLE_OR	BIVALENT	simple->complex
ENSG00000188352	FOCAD	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188365		REPRESSED	INCONSISTENT	complex->complex
ENSG00000188368	PRR19	INCONSISTENT	INCONSISTENT	no change
ENSG00000188372	ZP3	INCONSISTENT	INCONSISTENT	no change
ENSG00000188373	GPR15LG	INCONSISTENT	REPRESSED	complex->complex
ENSG00000188389	PDCD1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188396	DYNLT4	INCONSISTENT	INCONSISTENT	no change
ENSG00000188419	CHM	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188428	BLOC1S5	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188451	SRP72P2	INCONSISTENT	INCONSISTENT	no change
ENSG00000188452	CERKL	REPRESSED	REPRESSED	no change
ENSG00000188483	IER5L	INCONSISTENT	INCONSISTENT	no change
ENSG00000188486	H2AX	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188493	C19orf54	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188511	MIR3667HG	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188522	FAM83G	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188529	SRSF10	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188542	DUSP28	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188554	NBR1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188559	RALGAPA2	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188566	NDOR1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188582	PAQR9	REPRESSED	INCONSISTENT	complex->complex
ENSG00000188596	CFAP54	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000188603	CLN3	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188610	FAM72B	SIMPLE_OR	SIMPLE_AND	SIMPLE_OR->SIMPLE_AND
ENSG00000188612	SUMO2	COMPLEX	SIMPLE_AND	complex->simple
ENSG00000188613	NANOS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000188620	HMX3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188626	GOLGA8M	INCONSISTENT	INCONSISTENT	no change
ENSG00000188629	ZNF177	REPRESSED	BIVALENT	complex->complex
ENSG00000188636	RTL6	INCONSISTENT	INCONSISTENT	no change
ENSG00000188647	PTAR1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188649	CC2D2B	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188659	SAXO2	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188672	RHCE	INCONSISTENT	SIMPLE_AND	complex->simple
ENSG00000188687	SLC4A5	SIMPLE_OR	REPRESSED	simple->complex
ENSG00000188690	UROS	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188693	CYP51A1-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000188706	ZDHHC9	SIMPLE_OR	SIMPLE_AND	SIMPLE_OR->SIMPLE_AND
ENSG00000188707	ZBED10P	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188725	SMIM15	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188735	TMEM120B	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188739	RBM34	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188747	NOXA1	INCONSISTENT	INCONSISTENT	no change
ENSG00000188760	TMEM198	INCONSISTENT	INCONSISTENT	no change
ENSG00000188763	FZD9	INCONSISTENT	INCONSISTENT	no change
ENSG00000188766	SPRED3	REPRESSED	INCONSISTENT	complex->complex
ENSG00000188770	OPTC	REPRESSED	REPRESSED	no change
ENSG00000188779	SKOR1	REPRESSED	REPRESSED	no change
ENSG00000188783	PRELP	REPRESSED	REPRESSED	no change
ENSG00000188785	ZNF548	COMPLEX	COMPLEX	no change
ENSG00000188786	MTF1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188807	TMEM201	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188811	NHLRC3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188825	LINC00910	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188827	SLX4	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188833	ENTPD8	REPRESSED	INCONSISTENT	complex->complex
ENSG00000188846	RPL14	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188859	FAM78B	SIMPLE_AND	BIVALENT	simple->complex
ENSG00000188868	ZNF563	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188878	FBF1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000188883	KLRG2	INCONSISTENT	BIVALENT	complex->complex
ENSG00000188895	MSL1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188897		REPRESSED	REPRESSED	no change
ENSG00000188910	GJB3	REPRESSED	REPRESSED	no change
ENSG00000188917	TRMT2B	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188938	FAM120AOS	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188958	UTS2B	INCONSISTENT	INCONSISTENT	no change
ENSG00000188976	NOC2L	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188986	NELFB	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000188994	ZNF292	SIMPLE_AND	REPRESSED	simple->complex
ENSG00000188997	KCTD21	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000189007	ADAT2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189042	ZNF567	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189043	NDUFA4	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189046	ALKBH2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189050	RNFT1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189056	RELN	REPRESSED	SIMPLE_AND	complex->simple
ENSG00000189060	H1-0	REPRESSED	INCONSISTENT	complex->complex
ENSG00000189077	TMEM120A	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189079	ARID2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189091	SF3B3	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189114	BLOC1S3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189127	ANKRD34B	BIVALENT	REPRESSED	complex->complex
ENSG00000189136	UBE2Q2P1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189149	ABCA15P	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189157	FAM47E	INCONSISTENT	INCONSISTENT	no change
ENSG00000189164	ZNF527	SIMPLE_AND	COMPLEX	simple->complex
ENSG00000189167	ZAR1L	INCONSISTENT	INCONSISTENT	no change
ENSG00000189180	ZNF33A	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189190	ZNF600	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189195	BTBD8	INCONSISTENT	INCONSISTENT	no change
ENSG00000189221	MAOA	INCONSISTENT	INCONSISTENT	no change
ENSG00000189227	C15orf61	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189241	TSPYL1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189266	PNRC2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189283	FHIT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189298	ZKSCAN3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189306	RRP7A	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189308	LIN54	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189319	FAM53B	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189337	KAZN	REPRESSED	REPRESSED	no change
ENSG00000189339	SLC35E2B	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189362	NEMP2	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189366	ALG1L1P	INCONSISTENT	INCONSISTENT	no change
ENSG00000189369	GSPT2	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189376	C8orf76	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000189403	HMGB1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000189410	SH2D5	BIVALENT	INCONSISTENT	complex->complex
ENSG00000189419	SPATA41	INCONSISTENT	INCONSISTENT	no change
ENSG00000189420	ZFP92	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000189430	NCR1	INCONSISTENT	INCONSISTENT	no change
ENSG00000196072	BLOC1S2	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196074	SYCP2	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000196081	ZNF724	COMPLEX	INCONSISTENT	complex->complex
ENSG00000196083	IL1RAP	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000196096	SPAG16-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000196110	ZNF699	COMPLEX	INCONSISTENT	complex->complex
ENSG00000196116	TDRD7	BIVALENT	INCONSISTENT	complex->complex
ENSG00000196118	CFAP119	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196123	MATCAP1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196132	MYT1	REPRESSED	BIVALENT	complex->complex
ENSG00000196141	SPATS2L	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196150	ZNF250	COMPLEX	INCONSISTENT	complex->complex
ENSG00000196151	WDSUB1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196152	ZNF79	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196155	PLEKHG4	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196159	FAT4	BIVALENT	INCONSISTENT	complex->complex
ENSG00000196172	ZNF681	INCONSISTENT	INCONSISTENT	no change
ENSG00000196177	ACADSB	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196182	STK40	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196187	TMEM63A	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196189	SEMA4A	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196199	MPHOSPH8	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196204	RNF216P1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196205	EEF1A1P5	REPRESSED	SIMPLE_OR	complex->simple
ENSG00000196214	ZNF766	SIMPLE_AND	COMPLEX	simple->complex
ENSG00000196220	SRGAP3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196227	FAM217B	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000196230	TUBB	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196233	LCOR	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196235	SUPT5H	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196236	XPNPEP3	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196247	ZNF107	COMPLEX	INCONSISTENT	complex->complex
ENSG00000196260	SFTA2	INCONSISTENT	INCONSISTENT	no change
ENSG00000196262	PPIA	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196268	ZNF493	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196284	SUPT3H	BIVALENT	INCONSISTENT	complex->complex
ENSG00000196290	NIF3L1	COMPLEX	SIMPLE_AND	complex->simple
ENSG00000196295	GARS1-DT	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196296	ATP2A1	INCONSISTENT	INCONSISTENT	no change
ENSG00000196305	IARS1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196312	MFSD14CP	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196313	POM121	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196323	ZBTB44	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196337	CGB7	REPRESSED	INCONSISTENT	complex->complex
ENSG00000196345	ZKSCAN7	COMPLEX	REPRESSED	complex->complex
ENSG00000196352	CD55	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196358	NTNG2	BIVALENT	BIVALENT	no change
ENSG00000196361	ELAVL3	BIVALENT	INCONSISTENT	complex->complex
ENSG00000196363	WDR5	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196365	LONP1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196366	C9orf163	INCONSISTENT	INCONSISTENT	no change
ENSG00000196367	TRRAP	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196371	FUT4	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196372	ASB13	BIVALENT	SIMPLE_AND	complex->simple
ENSG00000196376	SLC35F1	REPRESSED	INCONSISTENT	complex->complex
ENSG00000196378	ZNF34	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196387	ZNF140	COMPLEX	COMPLEX	no change
ENSG00000196388	INCA1	INCONSISTENT	INCONSISTENT	no change
ENSG00000196391	ZNF774	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000196396	PTPN1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196405	EVL	BIVALENT	BIVALENT	no change
ENSG00000196408	NOXO1	BIVALENT	INCONSISTENT	complex->complex
ENSG00000196411	EPHB4	REPRESSED	SIMPLE_AND	complex->simple
ENSG00000196419	XRCC6	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196422	PPP1R26	SIMPLE_OR	SIMPLE_AND	SIMPLE_OR->SIMPLE_AND
ENSG00000196428	TSC22D2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196437	ZNF569	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196449	YRDC	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196453	ZNF777	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196455	PIK3R4	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196456	ZNF775	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196458	ZNF605	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196459	TRAPPC2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196460	RFX8	BIVALENT	REPRESSED	complex->complex
ENSG00000196465	MYL6B	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196466	ZNF799	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196476	C20orf96	SIMPLE_AND	COMPLEX	simple->complex
ENSG00000196497	IPO4	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196498	NCOR2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196504	PRPF40A	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196505	GDAP2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196510	ANAPC7	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196511	TPK1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196517	SLC6A9	INCONSISTENT	INCONSISTENT	no change
ENSG00000196526	AFAP1	REPRESSED	INCONSISTENT	complex->complex
ENSG00000196535	MYO18A	SIMPLE_OR	SIMPLE_AND	SIMPLE_OR->SIMPLE_AND
ENSG00000196542	SPTSSB	BIVALENT	REPRESSED	complex->complex
ENSG00000196544	BORCS6	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196547	MAN2A2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196562	SULF2	BIVALENT	REPRESSED	complex->complex
ENSG00000196576	PLXNB2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196584	XRCC2	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196586	MYO6	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196588	MRTFA	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196605	ZNF846	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000196636	SDHAF3	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196642	RABL6	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196646	ZNF136	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196652	ZKSCAN5	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196653	ZNF502	COMPLEX	REPRESSED	complex->complex
ENSG00000196655	TRAPPC4	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000196659	TTC30B	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196663	TECPR2	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000196668	LINC00173	SIMPLE_AND	INCONSISTENT	simple->complex
