gene_id	mean_tpm	decile	is_switching
ENSG00000120519	4.9350000000000005	5	False
ENSG00000120526	59.04	8	False
ENSG00000120533	386.4	9	False
ENSG00000120539	3.8950000000000005	5	False
ENSG00000120616	4.525	5	False
ENSG00000120656	53.7	8	False
ENSG00000120662	12.559999999999999	7	False
ENSG00000120664	0.21000000000000002	0	False
ENSG00000120685	6.415	6	False
ENSG00000120686	36.305	8	False
ENSG00000120690	16.43	7	False
ENSG00000120694	23.17	8	False
ENSG00000120697	57.25	8	False
ENSG00000120699	391.23	9	False
ENSG00000120705	34.66	8	False
ENSG00000120709	8.004999999999999	6	False
ENSG00000120725	1.385	3	False
ENSG00000120727	119.685	9	False
ENSG00000120733	7.975	6	False
ENSG00000120738	22.79	8	False
ENSG00000120742	27.68	8	False
ENSG00000120798	5.91	5	False
ENSG00000120802	56.144999999999996	8	False
ENSG00000120805	86.325	9	False
ENSG00000120820	0.2	0	False
ENSG00000120837	34.445	8	False
ENSG00000120860	50.72	8	False
ENSG00000120868	2.855	4	False
ENSG00000120889	4.4	5	False
ENSG00000120899	1.575	3	False
ENSG00000120910	3.0999999999999996	4	False
ENSG00000120915	9.055	6	False
ENSG00000120925	11.969999999999999	7	False
ENSG00000120942	4.949999999999999	5	False
ENSG00000120948	79.31	9	False
ENSG00000120949	2.5199999999999996	4	False
ENSG00000120963	102.855	9	False
ENSG00000120992	141.745	9	False
ENSG00000121039	10.815	6	False
ENSG00000121057	8.28	6	False
ENSG00000121060	4.3149999999999995	5	False
ENSG00000121067	25.775	8	False
ENSG00000121073	45.165	8	False
ENSG00000121104	2.915	4	False
ENSG00000121152	31.534999999999997	8	False
ENSG00000121210	0.8300000000000001	2	False
ENSG00000121211	51.185	8	False
ENSG00000121289	3.86	5	False
ENSG00000121390	6.140000000000001	5	False
ENSG00000121454	0.125	0	False
ENSG00000121481	5.075	5	False
ENSG00000121486	4.71	5	False
ENSG00000121579	38.105000000000004	8	False
ENSG00000121621	13.07	7	False
ENSG00000121644	11.215	7	False
ENSG00000121671	1.9500000000000002	3	False
ENSG00000121680	0.79	2	False
ENSG00000121691	78.28999999999999	9	False
ENSG00000121741	3.59	4	False
ENSG00000121766	72.94999999999999	9	False
ENSG00000121774	32.510000000000005	8	False
ENSG00000121775	1.5899999999999999	3	False
ENSG00000121797	2.91	4	False
ENSG00000121864	14.145	7	False
ENSG00000121879	2.76	4	False
ENSG00000121897	29.07	8	False
ENSG00000121900	1.1099999999999999	2	False
ENSG00000121940	17.67	7	False
ENSG00000121957	4.865	5	False
ENSG00000121988	6.705	6	False
ENSG00000122008	3.95	5	False
ENSG00000122026	2988.89	9	False
ENSG00000122033	42.935	8	False
ENSG00000122034	36.055	8	False
ENSG00000122068	21.585	7	False
ENSG00000122140	5.4	5	False
ENSG00000122203	19.985	7	False
ENSG00000122218	32.9	8	False
ENSG00000122257	14.205	7	False
ENSG00000122299	14.45	7	False
ENSG00000122359	32.835	8	False
ENSG00000122376	14.855	7	False
ENSG00000122406	2976.87	9	False
ENSG00000122482	32.949999999999996	8	False
ENSG00000122483	15.39	7	False
ENSG00000122484	19.990000000000002	7	False
ENSG00000122512	3.1	4	False
ENSG00000122545	167.55	9	False
ENSG00000122550	3.94	5	False
ENSG00000122557	2.8	4	False
ENSG00000122565	148.615	9	False
ENSG00000122566	535.105	9	False
ENSG00000122591	7.285	6	False
ENSG00000122643	18.200000000000003	7	False
ENSG00000122674	25.255000000000003	8	False
ENSG00000122687	47.56	8	False
ENSG00000122692	12.565000000000001	7	False
ENSG00000122696	7.1899999999999995	6	False
ENSG00000122705	26.17	8	False
ENSG00000122741	4.585	5	False
ENSG00000122779	8.565	6	False
ENSG00000122783	11.02	6	False
ENSG00000122862	219.60000000000002	9	False
ENSG00000122873	256.55	9	False
ENSG00000122882	21.34	7	False
ENSG00000122884	13.55	7	False
ENSG00000122912	3.385	4	False
ENSG00000122952	92.72999999999999	9	False
ENSG00000122965	9.55	6	False
ENSG00000122966	1.4849999999999999	3	False
ENSG00000123064	1.115	2	False
ENSG00000123091	3.84	5	False
ENSG00000123124	2.035	3	False
ENSG00000123143	0.535	1	False
ENSG00000123144	27.485	8	False
ENSG00000123146	2.0549999999999997	3	False
ENSG00000123179	3.715	4	False
ENSG00000123213	4.41	5	False
ENSG00000123219	88.94	9	False
ENSG00000123268	17.200000000000003	7	False
ENSG00000123297	118.45500000000001	9	False
ENSG00000123349	1115.165	9	False
ENSG00000123352	4.03	5	False
ENSG00000123353	86.125	9	False
ENSG00000123374	11.52	7	False
ENSG00000123395	2.15	4	False
ENSG00000123411	2.0	3	False
ENSG00000123415	81.88	9	False
ENSG00000123416	2070.75	9	False
ENSG00000123472	4.6	5	False
ENSG00000123473	6.92	6	False
ENSG00000123485	9.23	6	False
ENSG00000123505	53.32	8	False
ENSG00000123545	297.75	9	False
ENSG00000123552	39.59	8	False
ENSG00000123562	320.04499999999996	9	False
ENSG00000123607	3.3899999999999997	4	False
ENSG00000123636	4.46	5	False
ENSG00000123684	4.205	5	False
ENSG00000123728	10.71	6	False
ENSG00000123737	104.04499999999999	9	False
ENSG00000123739	17.32	7	False
ENSG00000123810	0.675	2	False
ENSG00000123908	4.06	5	False
ENSG00000123975	714.125	9	False
ENSG00000123983	12.875	7	False
ENSG00000124067	0.63	2	False
ENSG00000124116	0.20500000000000002	0	False
ENSG00000124140	0.86	2	False
ENSG00000124145	1.365	3	False
ENSG00000124151	2.285	4	False
ENSG00000124155	27.53	8	False
ENSG00000124160	3.025	4	False
ENSG00000124164	2.5250000000000004	4	False
ENSG00000124172	123.675	9	False
ENSG00000124177	8.41	6	False
ENSG00000124181	1.4649999999999999	3	False
ENSG00000124193	107.17	9	False
ENSG00000124198	2.59	4	False
ENSG00000124201	3.1500000000000004	4	False
ENSG00000124207	93.12	9	False
ENSG00000124216	0.23	0	False
ENSG00000124222	2.9	4	False
ENSG00000124226	28.0	8	False
ENSG00000124228	10.82	6	False
ENSG00000124333	24.68	8	False
ENSG00000124356	35.605000000000004	8	False
ENSG00000124374	0.16	0	False
ENSG00000124380	23.67	8	False
ENSG00000124383	25.049999999999997	8	False
ENSG00000124422	4.76	5	False
ENSG00000124459	1.83	3	False
ENSG00000124486	9.315	6	False
ENSG00000124532	11.780000000000001	7	False
ENSG00000124535	9.61	6	False
ENSG00000124541	19.245	7	False
ENSG00000124562	546.755	9	False
ENSG00000124571	23.205	8	False
ENSG00000124574	2.335	4	False
ENSG00000124575	1.525	3	False
ENSG00000124587	0.26	1	False
ENSG00000124608	0.6699999999999999	2	False
ENSG00000124613	1.25	3	False
ENSG00000124614	2204.41	9	False
ENSG00000124635	222.735	9	False
ENSG00000124641	40.519999999999996	8	False
ENSG00000124659	2.69	4	False
ENSG00000124688	223.3	9	False
ENSG00000124702	4.085	5	False
ENSG00000124733	128.825	9	False
ENSG00000124782	3.395	4	False
ENSG00000124784	32.665	8	False
ENSG00000124789	13.21	7	False
ENSG00000124802	974.9749999999999	9	False
ENSG00000124831	9.135	6	False
ENSG00000125037	223.185	9	False
ENSG00000125107	92.64500000000001	9	False
ENSG00000125144	0.155	0	False
ENSG00000125148	10.055	6	False
ENSG00000125149	3.59	4	False
ENSG00000125166	58.269999999999996	8	False
ENSG00000125247	2.12	4	False
ENSG00000125257	6.105	5	False
ENSG00000125319	4.0	5	False
ENSG00000125352	18.635	7	False
ENSG00000125354	5.96	5	False
ENSG00000125356	910.405	9	False
ENSG00000125386	0.355	1	False
ENSG00000125388	0.71	2	False
ENSG00000125445	175.70999999999998	9	False
ENSG00000125447	4.470000000000001	5	False
ENSG00000125449	1.03	2	False
ENSG00000125450	104.22	9	False
ENSG00000125454	28.92	8	False
ENSG00000125457	36.025	8	False
ENSG00000125458	1.9249999999999998	3	False
ENSG00000125459	10.765	6	False
ENSG00000125484	2.6100000000000003	4	False
ENSG00000125485	8.93	6	False
ENSG00000125503	1.185	3	False
ENSG00000125505	1.32	3	False
ENSG00000125520	0.43	1	False
ENSG00000125618	0.22999999999999998	0	False
ENSG00000125630	12.754999999999999	7	False
ENSG00000125637	0.29000000000000004	1	False
ENSG00000125651	4.16	5	False
ENSG00000125652	0.495	1	False
ENSG00000125656	1.4449999999999998	3	False
ENSG00000125657	1.1	2	False
ENSG00000125676	126.47	9	False
ENSG00000125686	8.16	6	False
ENSG00000125691	1899.815	9	False
ENSG00000125733	0.85	2	False
ENSG00000125734	2.3499999999999996	4	False
ENSG00000125743	3109.9049999999997	9	False
ENSG00000125746	2.105	3	False
ENSG00000125753	15.585	7	False
ENSG00000125779	9.315000000000001	6	False
ENSG00000125817	0.185	0	False
ENSG00000125826	5.955	5	False
ENSG00000125835	10.18	6	False
ENSG00000125841	6.755	6	False
ENSG00000125864	0.16999999999999998	0	False
ENSG00000125868	27.740000000000002	8	False
ENSG00000125871	8.95	6	False
ENSG00000125875	4.715	5	False
ENSG00000125877	3.09	4	False
ENSG00000125885	3.035	4	False
ENSG00000125912	3.175	4	False
ENSG00000125944	57.849999999999994	8	False
ENSG00000125952	23.59	8	False
ENSG00000125967	0.74	2	False
ENSG00000125971	135.235	9	False
ENSG00000125977	54.18	8	False
ENSG00000125991	161.98000000000002	9	False
ENSG00000125995	572.575	9	False
ENSG00000126001	1.425	3	False
ENSG00000126003	3.24	4	False
ENSG00000126005	0.745	2	False
ENSG00000126012	0.63	2	False
ENSG00000126062	1.615	3	False
ENSG00000126067	381.83500000000004	9	False
ENSG00000126070	3.15	4	False
ENSG00000126088	1837.345	9	False
ENSG00000126107	4.03	5	False
ENSG00000126214	3.5	4	False
ENSG00000126215	0.32	1	False
ENSG00000126216	2.4	4	False
ENSG00000126226	45.894999999999996	8	False
ENSG00000126247	58.540000000000006	8	False
ENSG00000126249	9.535	6	False
ENSG00000126254	5.195	5	False
ENSG00000126261	58.975	8	False
ENSG00000126267	1809.375	9	False
ENSG00000126391	3.54	4	False
ENSG00000126432	33.2	8	False
ENSG00000126453	5.73	5	False
ENSG00000126456	5.54	5	False
ENSG00000126457	9.685	6	False
ENSG00000126458	0.785	2	False
ENSG00000126522	1.94	3	False
ENSG00000126524	73.225	9	False
ENSG00000126561	49.19	8	False
ENSG00000126581	16.2	7	False
ENSG00000126602	16.2	7	False
ENSG00000126653	36.25	8	False
ENSG00000126698	186.03	9	False
ENSG00000126746	0.42500000000000004	1	False
ENSG00000126749	122.22	9	False
ENSG00000126756	107.6	9	False
ENSG00000126768	11.15	6	False
ENSG00000126773	7.105	6	False
ENSG00000126787	31.119999999999997	8	False
ENSG00000126790	13.785	7	False
ENSG00000126858	18.385	7	False
ENSG00000126870	0.81	2	False
ENSG00000126882	0.48000000000000004	1	False
ENSG00000126883	56.254999999999995	8	False
ENSG00000126903	3.6100000000000003	4	False
ENSG00000126934	0.865	2	False
ENSG00000126945	35.33	8	False
ENSG00000126953	96.195	9	False
ENSG00000127022	140.16	9	False
ENSG00000127054	3.12	4	False
ENSG00000127080	2.245	4	False
ENSG00000127314	79.09	9	False
ENSG00000127334	1.3399999999999999	3	False
ENSG00000127337	17.765	7	False
ENSG00000127399	1.06	2	False
ENSG00000127419	0.16999999999999998	0	False
ENSG00000127423	8.684999999999999	6	False
ENSG00000127445	1.955	3	False
ENSG00000127452	2.175	4	False
ENSG00000127463	19.845	7	False
ENSG00000127481	75.935	9	False
ENSG00000127483	58.705	8	False
ENSG00000127511	0.565	2	False
ENSG00000127526	11.74	7	False
ENSG00000127540	190.375	9	False
ENSG00000127561	3.135	4	False
ENSG00000127564	6.54	6	False
ENSG00000127586	1.77	3	False
ENSG00000127603	13.49	7	False
ENSG00000127616	18.015	7	False
ENSG00000127663	0.195	0	False
ENSG00000127774	2.135	4	False
ENSG00000127824	21.795	7	False
ENSG00000127837	4.3	5	False
ENSG00000127838	67.92	9	False
ENSG00000127870	7.92	6	False
ENSG00000127884	73.84	9	False
ENSG00000127914	31.700000000000003	8	False
ENSG00000127922	532.5699999999999	9	False
ENSG00000127946	2.36	4	False
ENSG00000127947	10.489999999999998	6	False
ENSG00000127952	26.21	8	False
ENSG00000128045	0.215	0	False
ENSG00000128050	242.79000000000002	9	False
ENSG00000128059	33.515	8	False
ENSG00000128159	0.515	1	False
ENSG00000128185	3.07	4	False
ENSG00000128191	4.734999999999999	5	False
ENSG00000128228	13.96	7	False
ENSG00000128245	25.73	8	False
ENSG00000128254	0.11	0	False
ENSG00000128272	62.025	8	False
ENSG00000128309	0.49	1	False
ENSG00000128311	1.545	3	False
ENSG00000128346	0.355	1	False
ENSG00000128463	34.269999999999996	8	False
ENSG00000128513	24.02	8	False
ENSG00000128524	653.565	9	False
ENSG00000128534	170.54500000000002	9	False
ENSG00000128578	6.625	6	False
ENSG00000128585	16.765	7	False
ENSG00000128595	135.39	9	False
ENSG00000128607	7.32	6	False
ENSG00000128609	479.985	9	False
ENSG00000128626	6.930000000000001	6	False
ENSG00000128654	28.384999999999998	8	False
ENSG00000128656	0.345	1	False
ENSG00000128708	250.655	9	False
ENSG00000128791	6.395	6	False
ENSG00000128829	9.88	6	False
ENSG00000128908	2.02	3	False
ENSG00000128915	13.91	7	False
ENSG00000128923	2.425	4	False
ENSG00000128944	33.545	8	False
ENSG00000128951	10.504999999999999	6	False
ENSG00000128989	23.92	8	False
ENSG00000129003	6.155	5	False
ENSG00000129055	146.01	9	False
ENSG00000129071	9.129999999999999	6	False
ENSG00000129083	55.635	8	False
ENSG00000129103	28.415	8	False
ENSG00000129128	60.504999999999995	8	False
ENSG00000129187	30.015	8	False
ENSG00000129197	41.58	8	False
ENSG00000129226	25.049999999999997	8	False
ENSG00000129235	570.415	9	False
ENSG00000129245	1.9849999999999999	3	False
ENSG00000129250	0.34	1	False
ENSG00000129255	3.435	4	False
ENSG00000129315	6.5	6	False
ENSG00000129317	28.275	8	False
ENSG00000129347	1.0150000000000001	2	False
ENSG00000129351	18.130000000000003	7	False
ENSG00000129353	1.0	2	False
ENSG00000129355	0.31	1	False
ENSG00000129460	114.485	9	False
ENSG00000129480	3.0700000000000003	4	False
ENSG00000129493	33.065	8	False
ENSG00000129515	71.4	9	False
ENSG00000129518	45.224999999999994	8	False
ENSG00000129521	1.8900000000000001	3	False
ENSG00000129559	510.27	9	False
ENSG00000129562	455.08500000000004	9	False
ENSG00000129625	77.095	9	False
ENSG00000129636	11.5	7	False
ENSG00000129657	2.215	4	False
ENSG00000129691	102.895	9	False
ENSG00000129696	19.945	7	False
ENSG00000129810	11.774999999999999	7	False
ENSG00000129933	0.755	2	False
ENSG00000129990	1.35	3	False
ENSG00000129993	1.83	3	False
ENSG00000130021	41.510000000000005	8	False
ENSG00000130023	46.465	8	False
ENSG00000130024	15.835	7	False
ENSG00000130066	109.465	9	False
ENSG00000130150	5.345000000000001	5	False
ENSG00000130159	0.89	2	False
ENSG00000130164	21.435000000000002	7	False
ENSG00000130165	14.579999999999998	7	False
ENSG00000130175	4.645	5	False
ENSG00000130177	14.73	7	False
ENSG00000130193	0.18	0	False
ENSG00000130204	0.71	2	False
ENSG00000130227	7.675	6	False
ENSG00000130244	1.495	3	False
ENSG00000130254	4.245	5	False
ENSG00000130299	3.635	4	False
ENSG00000130303	8.63	6	False
ENSG00000130305	3.7600000000000002	5	False
ENSG00000130309	3.69	4	False
ENSG00000130312	8.795	6	False
ENSG00000130313	0.665	2	False
ENSG00000130332	30.305	8	False
ENSG00000130338	2.435	4	False
ENSG00000130348	8.855	6	False
ENSG00000130382	0.13	0	False
ENSG00000130402	2.4450000000000003	4	False
ENSG00000130414	24.015	8	False
ENSG00000130429	5.095	5	False
ENSG00000130449	0.975	2	False
ENSG00000130475	0.35000000000000003	1	False
ENSG00000130479	1.94	3	False
ENSG00000130511	0.8200000000000001	2	False
ENSG00000130513	1.685	3	False
ENSG00000130517	10.254999999999999	6	False
ENSG00000130520	10.465	6	False
ENSG00000130522	8.77	6	False
ENSG00000130559	1.115	2	False
ENSG00000130560	80.565	9	False
ENSG00000130584	0.415	1	False
ENSG00000130638	8.17	6	False
ENSG00000130669	0.22	0	False
ENSG00000130695	27.115000000000002	8	False
ENSG00000130699	0.33499999999999996	1	False
ENSG00000130706	4.39	5	False
ENSG00000130713	27.605	8	False
ENSG00000130717	0.22	0	False
ENSG00000130724	41.39	8	False
ENSG00000130725	0.7250000000000001	2	False
ENSG00000130726	10.36	6	False
ENSG00000130731	7.07	6	False
ENSG00000130733	0.91	2	False
ENSG00000130734	0.6	2	False
ENSG00000130749	5.46	5	False
ENSG00000130755	101.03	9	False
ENSG00000130764	3.555	4	False
ENSG00000130766	2.9749999999999996	4	False
ENSG00000130768	0.165	0	False
ENSG00000130770	228.79500000000002	9	False
ENSG00000130772	26.025	8	False
ENSG00000130779	3.46	4	False
ENSG00000130803	14.754999999999999	7	False
ENSG00000130810	1.4100000000000001	3	False
ENSG00000130811	26.225	8	False
ENSG00000130816	110.53999999999999	9	False
ENSG00000130826	132.055	9	False
ENSG00000130856	0.34500000000000003	1	False
ENSG00000130921	38.545	8	False
ENSG00000130935	84.38	9	False
ENSG00000130939	7.470000000000001	6	False
ENSG00000130956	0.345	1	False
ENSG00000130985	21.58	7	False
ENSG00000131013	30.78	8	False
ENSG00000131023	3.425	4	False
ENSG00000131043	5.845000000000001	5	False
ENSG00000131051	97.01	9	False
ENSG00000131100	116.405	9	False
ENSG00000131143	1655.255	9	False
ENSG00000131148	7.82	6	False
ENSG00000131153	41.06	8	False
ENSG00000131165	0.925	2	False
ENSG00000131174	2204.985	9	False
ENSG00000131236	177.70499999999998	9	False
ENSG00000131238	129.19	9	False
ENSG00000131263	2.455	4	False
ENSG00000131269	14.805	7	False
ENSG00000131323	0.36	1	False
ENSG00000131351	26.935000000000002	8	False
ENSG00000131368	23.38	8	False
ENSG00000131373	23.34	8	False
ENSG00000131375	4.325	5	False
ENSG00000131381	2.29	4	False
ENSG00000131462	27.475	8	False
ENSG00000131467	20.770000000000003	7	False
ENSG00000131469	3105.1850000000004	9	False
ENSG00000131473	26.46	8	False
ENSG00000131475	226.505	9	False
ENSG00000131495	382.53	9	False
ENSG00000131503	25.36	8	False
ENSG00000131504	69.10499999999999	9	False
ENSG00000131558	11.495000000000001	7	False
ENSG00000131652	1.72	3	False
ENSG00000131653	0.74	2	False
ENSG00000131697	0.405	1	False
ENSG00000131725	3.59	4	False
ENSG00000131732	48.59	8	False
ENSG00000131747	117.62	9	False
ENSG00000131748	0.5650000000000001	2	False
ENSG00000131773	0.255	1	False
ENSG00000131778	17.87	7	False
ENSG00000131779	31.415	8	False
ENSG00000131788	0.8500000000000001	2	False
ENSG00000131828	309.095	9	False
ENSG00000131873	6.705	6	False
ENSG00000131876	151.58499999999998	9	False
ENSG00000131966	19.575000000000003	7	False
ENSG00000132000	0.125	0	False
ENSG00000132017	0.35	1	False
ENSG00000132128	8.165	6	False
ENSG00000132141	0.23	0	False
ENSG00000132153	9.905000000000001	6	False
ENSG00000132155	21.185	7	False
ENSG00000132182	0.9650000000000001	2	False
ENSG00000132196	17.384999999999998	7	False
ENSG00000132254	7.29	6	False
ENSG00000132275	4.78	5	False
ENSG00000132286	106.205	9	False
ENSG00000132294	3.2199999999999998	4	False
ENSG00000132300	44.724999999999994	8	False
ENSG00000132305	98.745	9	False
ENSG00000132313	124.225	9	False
ENSG00000132323	2.705	4	False
ENSG00000132330	2.45	4	False
ENSG00000132341	2259.8450000000003	9	False
ENSG00000132356	14.585	7	False
ENSG00000132357	2.07	3	False
ENSG00000132361	0.275	1	False
ENSG00000132376	0.475	1	False
ENSG00000132382	1.605	3	False
ENSG00000132383	15.82	7	False
ENSG00000132388	10.985	6	False
ENSG00000132424	69.08500000000001	9	False
ENSG00000132432	386.28499999999997	9	False
ENSG00000132466	15.5	7	False
ENSG00000132471	1.915	3	False
ENSG00000132475	2313.365	9	False
ENSG00000132485	127.16499999999999	9	False
ENSG00000132507	20.32	7	False
ENSG00000132522	12.245000000000001	7	False
ENSG00000132549	3.44	4	False
ENSG00000132581	86.635	9	False
ENSG00000132589	14.045	7	False
ENSG00000132591	203.085	9	False
ENSG00000132600	4.6899999999999995	5	False
ENSG00000132603	47.815	8	False
ENSG00000132612	5.625	5	False
ENSG00000132646	268.42	9	False
ENSG00000132661	6.055	5	False
ENSG00000132670	2.525	4	False
ENSG00000132676	186.61	9	False
ENSG00000132680	9.845	6	False
ENSG00000132716	7.75	6	False
ENSG00000132740	1.14	3	False
ENSG00000132763	6.05	5	False
ENSG00000132768	14.945	7	False
ENSG00000132780	122.83	9	False
ENSG00000132792	28.735	8	False
ENSG00000132819	0.16	0	False
ENSG00000132823	37.08	8	False
ENSG00000132824	57.005	8	False
ENSG00000132837	0.11	0	False
ENSG00000132842	14.129999999999999	7	False
ENSG00000132881	0.11499999999999999	0	False
ENSG00000132906	7.71	6	False
ENSG00000132912	13.370000000000001	7	False
ENSG00000132953	3.385	4	False
ENSG00000132963	445.82	9	False
ENSG00000132964	9.370000000000001	6	False
ENSG00000133027	1.605	3	False
ENSG00000133028	4.914999999999999	5	False
ENSG00000133030	7.390000000000001	6	False
ENSG00000133112	435.05999999999995	9	False
ENSG00000133114	7.74	6	False
ENSG00000133119	52.835	8	False
ENSG00000133134	6.05	5	False
ENSG00000133195	9.184999999999999	6	False
ENSG00000133247	0.155	0	False
ENSG00000133265	0.77	2	False
ENSG00000133275	0.54	1	False
ENSG00000133302	20.64	7	False
ENSG00000133313	22.479999999999997	8	False
ENSG00000133316	25.39	8	False
ENSG00000133318	32.94	8	False
ENSG00000133393	69.315	9	False
ENSG00000133398	36.230000000000004	8	False
ENSG00000133422	2.7199999999999998	4	False
ENSG00000133519	0.13	0	False
ENSG00000133597	0.195	0	False
ENSG00000133606	20.814999999999998	7	False
ENSG00000133612	2.71	4	False
ENSG00000133639	3.09	4	False
ENSG00000133641	71.13499999999999	9	False
ENSG00000133703	5.48	5	False
ENSG00000133704	4.22	5	False
ENSG00000133706	85.595	9	False
ENSG00000133731	30.515	8	False
ENSG00000133773	95.685	9	False
ENSG00000133812	0.5	1	False
ENSG00000133835	31.725	8	False
ENSG00000133858	9.48	6	False
ENSG00000133872	23.799999999999997	8	False
ENSG00000133895	2.42	4	False
ENSG00000133943	7.375	6	False
ENSG00000133961	14.885000000000002	7	False
ENSG00000133997	14.760000000000002	7	False
ENSG00000134001	468.28499999999997	9	False
ENSG00000134046	2.74	4	False
ENSG00000134056	114.17	9	False
ENSG00000134057	292.185	9	False
ENSG00000134058	92.565	9	False
ENSG00000134077	39.705	8	False
ENSG00000134107	14.239999999999998	7	False
ENSG00000134108	32.715	8	False
ENSG00000134109	5.705	5	False
ENSG00000134146	43.795	8	False
ENSG00000134152	5.99	5	False
ENSG00000134153	18.505000000000003	7	False
ENSG00000134186	20.825	7	False
ENSG00000134222	4.285	5	False
ENSG00000134248	512.64	9	False
ENSG00000134255	28.015	8	False
ENSG00000134262	14.14	7	False
ENSG00000134265	31.21	8	False
ENSG00000134278	2.035	3	False
ENSG00000134283	67.3	9	False
ENSG00000134287	4.785	5	False
ENSG00000134294	77.00999999999999	9	False
ENSG00000134308	44.96	8	False
ENSG00000134321	0.165	0	False
ENSG00000134333	602.2349999999999	9	False
ENSG00000134352	1.245	3	False
ENSG00000134371	18.555	7	False
ENSG00000134375	482.90999999999997	9	False
ENSG00000134419	1527.225	9	False
ENSG00000134440	86.47999999999999	9	False
ENSG00000134444	1.0499999999999998	2	False
ENSG00000134452	8.71	6	False
ENSG00000134453	15.879999999999999	7	False
ENSG00000134461	1.13	2	False
ENSG00000134470	1.035	2	False
ENSG00000134480	142.04	9	False
ENSG00000134490	8.49	6	False
ENSG00000134516	3.09	4	False
ENSG00000134532	6.375	6	False
ENSG00000134602	20.84	7	False
ENSG00000134627	5.13	5	False
ENSG00000134644	24.155	8	False
ENSG00000134684	40.245000000000005	8	False
ENSG00000134686	2.91	4	False
ENSG00000134690	55.305	8	False
ENSG00000134697	102.27000000000001	9	False
ENSG00000134698	0.7450000000000001	2	False
ENSG00000134717	64.91499999999999	9	False
ENSG00000134744	8.475	6	False
ENSG00000134748	89.5	9	False
ENSG00000134755	4.075	5	False
ENSG00000134758	32.480000000000004	8	False
ENSG00000134759	86.41	9	False
ENSG00000134779	63.325	9	False
ENSG00000134802	43.925	8	False
ENSG00000134809	387.35	9	False
ENSG00000134815	0.32999999999999996	1	False
ENSG00000134824	2.29	4	False
ENSG00000134825	623.2950000000001	9	False
ENSG00000134851	17.095	7	False
ENSG00000134852	2.5300000000000002	4	False
ENSG00000134882	3.545	4	False
ENSG00000134899	4.805	5	False
ENSG00000134900	11.754999999999999	7	False
ENSG00000134905	1.27	3	False
ENSG00000134910	125.42500000000001	9	False
ENSG00000134982	6.449999999999999	6	False
ENSG00000134987	21.67	7	False
ENSG00000134996	11.704999999999998	7	False
ENSG00000135002	3.005	4	False
ENSG00000135018	7.754999999999999	6	False
ENSG00000135069	94.41	9	False
ENSG00000135090	17.7	7	False
ENSG00000135108	2.915	4	False
ENSG00000135148	34.735	8	False
ENSG00000135164	18.755	7	False
ENSG00000135211	100.97	9	False
ENSG00000135241	9.185	6	False
ENSG00000135245	23.15	8	False
ENSG00000135249	13.705	7	False
ENSG00000135269	17.075	7	False
ENSG00000135297	24.66	8	False
ENSG00000135317	32.4	8	False
ENSG00000135334	6.45	6	False
ENSG00000135336	85.58500000000001	9	False
ENSG00000135341	9.23	6	False
ENSG00000135365	0.95	2	False
ENSG00000135372	35.425	8	False
ENSG00000135387	35.84	8	False
ENSG00000135390	875.73	9	False
ENSG00000135392	3.925	5	False
ENSG00000135404	405.94	9	False
ENSG00000135441	93.815	9	False
ENSG00000135446	29.92	8	False
ENSG00000135451	41.615	8	False
ENSG00000135457	4.66	5	False
ENSG00000135473	9.655	6	False
ENSG00000135476	1.5099999999999998	3	False
ENSG00000135486	1130.34	9	False
ENSG00000135506	3.0149999999999997	4	False
ENSG00000135517	0.17	0	False
ENSG00000135521	60.465	8	False
ENSG00000135535	111.91	9	False
ENSG00000135537	2.05	3	False
ENSG00000135541	22.384999999999998	8	False
ENSG00000135587	0.12	0	False
ENSG00000135597	6.1899999999999995	5	False
ENSG00000135617	6.4	6	False
ENSG00000135624	226.555	9	False
ENSG00000135632	7.455	6	False
ENSG00000135655	118.97999999999999	9	False
ENSG00000135677	3.425	4	False
ENSG00000135679	14.559999999999999	7	False
ENSG00000135686	2.165	4	False
ENSG00000135720	4.62	5	False
ENSG00000135723	13.149999999999999	7	False
ENSG00000135750	2.495	4	False
ENSG00000135763	2.185	4	False
ENSG00000135766	4.02	5	False
ENSG00000135775	13.015	7	False
ENSG00000135776	9.415	6	False
ENSG00000135778	74.435	9	False
ENSG00000135801	1.65	3	False
ENSG00000135821	2607.98	9	False
ENSG00000135829	69.89500000000001	9	False
ENSG00000135837	5.15	5	False
ENSG00000135845	61.65	8	False
ENSG00000135870	2.025	3	False
ENSG00000135900	8.21	6	False
ENSG00000135912	12.86	7	False
ENSG00000135913	1.435	3	False
ENSG00000135926	10.36	6	False
ENSG00000135930	52.765	8	False
ENSG00000135932	21.96	7	False
ENSG00000135940	251.685	9	False
ENSG00000135945	8.11	6	False
ENSG00000135956	1.255	3	False
ENSG00000135966	2.535	4	False
ENSG00000135968	10.89	6	False
ENSG00000135972	63.510000000000005	9	False
ENSG00000136003	10.975	6	False
ENSG00000136010	0.865	2	False
ENSG00000136021	6.1	5	False
ENSG00000136045	279.77	9	False
ENSG00000136051	8.06	6	False
ENSG00000136068	7.890000000000001	6	False
ENSG00000136100	6.6899999999999995	6	False
ENSG00000136104	20.075000000000003	7	False
ENSG00000136108	13.885000000000002	7	False
ENSG00000136143	28.595	8	False
ENSG00000136146	49.269999999999996	8	False
ENSG00000136152	2.675	4	False
ENSG00000136167	50.235	8	False
