Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
gs_ind_0,Endoplasmic Reticulum To Cytosol Transport (GO:1903513),2/15,0.8412494484890192,0.9999999999998647,0.7237815200926668,0.12511797883472436,SELENOS;DERL2
gs_ind_0,Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),13/101,0.9818001033348039,0.9999999999998647,0.5946279943366424,0.010921860670752704,YIPF4;TRAPPC6A;RANGRF;MPPE1;TRAPPC9;WHAMM;PGAP1;IER3IP1;SEC22A;TRAPPC13;TRAPPC2B;LMAN2L;VTI1A
gs_ind_0,Endoplasmic Reticulum Tubular Network Organization (GO:0071786),2/14,0.8111659406206002,0.9999999999998647,0.7817481956696071,0.1636063210775793,ZFYVE27;ATL1
gs_ind_0,Endosomal Transport (GO:0016197),28/153,0.7669566877107796,0.9999999999998647,0.8868069691152904,0.23529201380687606,VAMP4;CHMP2B;AP5Z1;VTI1A;TBC1D10A;ZFYVE16;AP5S1;EHD4;STX12;DENND1B;TBC1D10C;TBC1D17;AGAP2;CCDC93;CHMP1B;CLN5;SLC66A2;ALS2;RGP1;TMCC1;BLOC1S2;RAB9A;ZFYVE9;VPS4B;SNX18;DENND10;STX6;RAB43
gs_ind_0,Endosome Organization (GO:0007032),9/46,0.6119044925253057,0.9999999999998647,0.990406687027809,0.48646703210189896,ALS2;SNX10;PLEKHF1;TMCC1;CHMP2B;EXOC8;RAB22A;PI4K2B;DNM1
gs_ind_0,Endosome To Lysosome Transport (GO:0008333),12/43,0.1492279401701483,0.9999999999998647,1.5536528368386775,2.9554832501039483,MTM1;VPS4B;PLEKHF1;RAB12;DTX3L;UEVLD;ATG14;TPCN2;SNAPIN;SNX16;PXK;AKTIP
gs_ind_0,Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510),4/14,0.31435549997761164,0.9999999999998647,1.676525208061077,1.9401265540223827,CHMP6;CHMP1B;VPS4B;CHMP2B
gs_ind_0,Endosome To Melanosome Transport (GO:0035646),2/7,0.4333076099965977,0.9999999999998647,1.7777210760370343,1.486721268820039,BLOC1S5;BLOC1S3
gs_ind_0,Endosome To Pigment Granule Transport (GO:0043485),2/7,0.4333076099965977,0.9999999999998647,1.7777210760370343,1.486721268820039,BLOC1S5;BLOC1S3
gs_ind_0,Epidermis Development (GO:0008544),6/30,0.5920736484773055,0.9999999999998647,1.0373226534872821,0.5436859532279958,FABP5;ALDH3A2;WAS;DLL1;PPP3CA;STS
gs_ind_0,Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),6/22,0.2820850843655783,0.9999999999998647,1.5412791801100778,1.9505605273096753,CHMP6;VPS4B;CHMP2B;TMEM50B;DENND10;CHMP1B
gs_ind_0,Endothelial Cell Differentiation (GO:0045446),2/8,0.5073711921876385,0.9999999999998647,1.5041021528591696,1.0205519747850815,KDM6B;BMPR2
gs_ind_0,Endothelial Cell Migration (GO:0043542),1/22,0.9933519865267691,0.9999999999998647,0.27241406311173755,0.0018170589927772288,LPXN
gs_ind_0,Endothelial Cell Proliferation (GO:0001935),4/10,0.12731015554677688,0.9999999999998647,2.7091218843746527,5.583849680727797,ERN1;BMPR2;HMOX1;THAP1
gs_ind_0,Endothelin Receptor Signaling Pathway (GO:0086100),1/3,0.49498852941534904,0.9999999999998647,2.3464165464165463,1.650048661813499,BCAR3
gs_ind_0,Endothelium Development (GO:0003158),1/6,0.7450017490315044,0.9999999999998647,1.0662906117451572,0.31388259496961246,KDM6B
gs_ind_0,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),1/30,0.9989283050135561,0.9999999999998647,0.1984086221374357,0.00021274754622442813,CHCHD5
gs_ind_0,Engulfment Of Apoptotic Cell (GO:0043652),2/7,0.4333076099965977,0.9999999999998647,1.7777210760370343,1.486721268820039,XKR9;XKR8
gs_ind_0,Entrainment Of Circadian Clock By Photoperiod (GO:0043153),6/19,0.1735319747924727,0.9999999999998647,1.8842495940617026,3.300062310195911,TP53;CRTC1;PER2;RBM4B;FBXL17;FBXL3
gs_ind_0,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),16/65,0.23762788567344298,0.9999999999998647,1.3048171419365233,1.8750866053789847,BCAR1;DOK4;RASGRP4;INSR;DOK3;FRS2;MST1R;DOK2;SYK;SAMD10;SAMD12;BMPR2;ERBB2;FGR;DDR2;TRIO
gs_ind_0,Eosinophil Chemotaxis (GO:0048245),1/4,0.5978508540253882,0.9999999999998647,1.6758743901601045,0.8620931884147255,CCL5
gs_ind_0,Eosinophil Migration (GO:0072677),1/4,0.5978508540253882,0.9999999999998647,1.6758743901601045,0.8620931884147255,CCL5
gs_ind_0,Ephrin Receptor Signaling Pathway (GO:0048013),4/29,0.8700129911051704,0.9999999999998647,0.689484267467218,0.09600870896904941,SIPA1L1;EFNA4;RASA1;CDK5R1
gs_ind_0,Epiboly Involved In Wound Healing (GO:0090505),1/13,0.948259129620717,0.9999999999998647,0.4688985088985089,0.02491139174442143,CARMIL2
gs_ind_0,Epidermal Cell Differentiation (GO:0009913),1/24,0.995787107437436,0.9999999999998647,0.2491889513166109,0.0010520238707154806,PPP3CA
gs_ind_0,Endothelial Cell Development (GO:0001885),1/12,0.9350149954629013,0.9999999999998647,0.5097141184097705,0.03424907390651992,PPP1R16B
gs_ind_0,Establishment Of Protein Localization To Extracellular Region (GO:0035592),5/32,0.8097330769172972,0.9999999999998647,0.7815379675710387,0.16494407283928664,GSDMD;SVBP;RAB12;RAB3D;RAB3A
gs_ind_0,Establishment Of Protein Localization To Membrane (GO:0090150),9/54,0.7983102767494364,0.9999999999998647,0.815732250389058,0.18375016559693147,ZDHHC21;ARL6;ZDHHC24;RAB3IP;CHM;VPS37C;ZDHHC6;ZDHHC2;SYNE3
gs_ind_0,Establishment Of Protein Localization To Mitochondrion (GO:0072655),1/39,0.9998626540779431,0.9999999999998647,0.15191494412273632,2.086633106030967e-05,DNLZ
gs_ind_0,Fanconi anemia pathway,11/48,0.38478338570762166,0.9999999999998647,1.1996847354029274,1.1457885838175408,POLI;ERCC4;POLN;EME1;FANCC;BRCA2;FANCF;CENPS;FAAP24;EME2;SLX4
gs_ind_0,Fat Cell Differentiation (GO:0045444),14/46,0.0695555638042264,0.9999999999998647,1.747765131342655,4.65889406007394,FOXO1;SIRT1;SLC39A13;TRIM32;PER2;ZNF516;OSBPL11;ATF5;PSMB8;TMEM120B;NR4A2;BBS9;CBY1;MKKS
gs_ind_0,Fat digestion and absorption,1/14,0.958804759543803,0.9999999999998647,0.43412965635187856,0.018262884928106907,SLC27A1
gs_ind_0,Fat-Soluble Vitamin Metabolic Process (GO:0006775),1/15,0.9672015674762875,0.9999999999998647,0.40415650760478344,0.013477956327923916,CYP27B1
gs_ind_0,Fatty Acid Alpha-Oxidation (GO:0001561),1/4,0.5978508540253882,0.9999999999998647,1.6758743901601045,0.8620931884147255,PHYH
gs_ind_0,Fatty Acid Beta-Oxidation (GO:0006635),10/42,0.3461790226745061,0.9999999999998647,1.263994953430554,1.3408448747883963,ABCD2;DECR2;AMACR;CROT;ACOX3;ACAD11;PEX2;ACAA2;PPARD;BDH2
gs_ind_0,Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539),1/8,0.8383192836348962,0.9999999999998647,0.7818181818181819,0.1378785183025454,ACAD11
gs_ind_0,Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase (GO:0033540),4/9,0.09047082961658927,0.9999999999998647,3.2019521162515865,7.693419379716405,CROT;ACOX3;DECR2;AMACR
gs_ind_0,Fatty Acid Biosynthetic Process (GO:0006633),8/41,0.6156588015493214,0.9999999999998647,0.9919700868947885,0.4811673538716749,HTD2;LIPC;DECR2;HACD2;MLYCD;CBR4;ALOX5;HSD17B8
gs_ind_0,Fatty Acid Catabolic Process (GO:0009062),11/49,0.41335561734450327,0.9999999999998647,1.1684280011447457,1.0322442094929076,PHYH;ABCD2;CROT;ACAD11;MCEE;PCCA;PEX2;ACAA2;PPARD;BDH2;NUDT8
gs_ind_0,Fatty Acid Derivative Biosynthetic Process (GO:1901570),2/15,0.8412494484890192,0.9999999999998647,0.7237815200926668,0.12511797883472436,HTD2;ALOX5
gs_ind_0,Fatty Acid Elongation (GO:0030497),1/10,0.8974937817113968,0.9999999999998647,0.6171236171236171,0.06674135581913541,HACD2
gs_ind_0,Fatty Acid Homeostasis (GO:0055089),1/4,0.5978508540253882,0.9999999999998647,1.6758743901601045,0.8620931884147255,SIRT1
gs_ind_0,Fatty Acid Metabolic Process (GO:0006631),21/75,0.07030543277898033,0.9999999999998647,1.5460884446898693,4.10471980253832,DECR2;MLYCD;PER2;SLC27A3;PEX2;ACADSB;ACBD5;HTD2;SGPL1;ABCD2;LIPC;CROT;ALOX5;PCCA;PPARD;ACSF2;ACSL1;CBR4;ABCD1;HSD17B8;PHYH
gs_ind_0,Facultative Heterochromatin Formation (GO:0140718),2/13,0.7760853855691137,0.9999999999998647,0.84979603221645,0.21541711776620684,BEND3;SIRT1
gs_ind_0,Fatty Acid Metabolism,13/120,0.998175340377828,0.9999999999998647,0.48876287154840375,0.0008926405069643546,ACSL1;UBE2L6;IL4I1;MLYCD;GABARAPL1;TP53INP2;MCEE;ALDH3A2;MGLL;ME1;GSTZ1;ACAA2;ENO3
gs_ind_0,Fatty Acid Transmembrane Transport (GO:1902001),2/8,0.5073711921876385,0.9999999999998647,1.5041021528591696,1.0205519747850815,SLC27A1;ABCD2
gs_ind_0,Fatty Acid Transport (GO:0015908),5/20,0.386264025757095,0.9999999999998647,1.3879667942350815,1.3202813981829662,ACSL1;SLC27A1;SLC27A3;FABP5;PPARD
gs_ind_0,Fatty acid biosynthesis,4/12,0.2151327165692436,0.9999999999998647,2.071341584298621,3.1826166651852184,HTD2;CBR4;ACSL1;HSD17B8
gs_ind_0,Fatty acid degradation,5/28,0.701969755260673,0.9999999999998647,0.9148662911638424,0.3237391231243193,ACSL1;ACOX3;ACADSB;ALDH3A2;ACAA2
gs_ind_0,Fatty acid elongation,2/21,0.9467299284801028,0.9999999999998647,0.500832767873666,0.027416293324235817,HACD2;ACAA2
gs_ind_0,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),5/18,0.2973982685333484,0.9999999999998647,1.5938531242753429,1.9328386950714114,VAV2;MYO1G;SYK;VAV1;FGR
gs_ind_0,Fc Receptor Signaling Pathway (GO:0038093),4/20,0.6044244594660717,0.9999999999998647,1.0663544447848732,0.5368866220617171,SYK;VAV2;VAV1;FER
gs_ind_0,Fc epsilon RI signaling pathway,12/50,0.3119897571756938,0.9999999999998647,1.2704391344777508,1.4797883472394304,VAV2;MAP2K6;SOS2;MAP2K3;PIK3R1;ALOX5;SYK;JMJD7-PLA2G4B;VAV1;INPP5D;PIK3R3;PLA2G4C
gs_ind_0,Fc gamma R-mediated phagocytosis,16/72,0.39261025922835396,0.9999999999998647,1.1424996899019235,1.068166221956854,MARCKS;VAV2;PTPRC;PIK3R1;PIP5K1B;SYK;PLD1;JMJD7-PLA2G4B;WAS;VAV1;INPP5D;CFL2;LIMK2;SPHK2;PIK3R3;PLA2G4C
gs_ind_0,Fc-epsilon Receptor Signaling Pathway (GO:0038095),4/19,0.5607923727242765,0.9999999999998647,1.1352446922515416,0.656630688618161,SYK;VAV2;VAV1;FER
gs_ind_0,Fc-gamma Receptor Signaling Pathway (GO:0038094),5/18,0.2973982685333484,0.9999999999998647,1.5938531242753429,1.9328386950714114,VAV2;MYO1G;SYK;VAV1;FGR
gs_ind_0,Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096),5/17,0.25419710850453286,0.9999999999998647,1.7215026489003051,2.357848003698116,VAV2;MYO1G;SYK;VAV1;FGR
gs_ind_0,Female Gamete Generation (GO:0007292),3/16,0.6615859657744176,0.9999999999998647,1.0136192666274488,0.4187416761244309,TOB2;NANOS3;DMC1
gs_ind_0,Ferroptosis,4/33,0.9265042434326021,0.9999999999998647,0.5957990256481398,0.04548130359758708,HMOX1;ACSL1;TP53;SAT2
gs_ind_0,Fatty Acid Oxidation (GO:0019395),8/39,0.5543717516109412,0.9999999999998647,1.0551257623409318,0.622439563382301,ABCD2;CROT;ACAD11;PEX2;ACAA2;PPARD;BDH2;PHYH
gs_ind_0,Eye Photoreceptor Cell Differentiation (GO:0001754),2/7,0.4333076099965977,0.9999999999998647,1.7777210760370343,1.486721268820039,DZANK1;CEP290
gs_ind_0,Eye Photoreceptor Cell Development (GO:0042462),3/6,0.10336734907900555,0.9999999999998647,3.912883041873897,8.880155572158289,RPGRIP1L;DZANK1;CEP290
gs_ind_0,Eye Development (GO:0001654),5/29,0.7323401659236473,0.9999999999998647,0.8774527309719843,0.27333544537153315,SIPA1L3;MEIS2;CEP290;PBX4;BLOC1S3
gs_ind_0,Establishment Of Protein Localization To Organelle (GO:0072594),8/72,0.9872770668251245,0.9999999999998647,0.5138963111338657,0.0065802175922915285,KPNA5;RANGRF;RANBP6;SYK;STK3;TSPAN10;BCL3;APPL1
gs_ind_0,Establishment Of Protein Localization To Peroxisome (GO:0072663),2/7,0.4333076099965977,0.9999999999998647,1.7777210760370343,1.486721268820039,PEX1;PEX12
gs_ind_0,Establishment Of Protein Localization To Plasma Membrane (GO:0061951),4/31,0.9017973824564596,0.9999999999998647,0.6392349104915306,0.06607478217359576,RAB34;RILPL2;VAMP2;OPTN
gs_ind_0,Establishment Of Protein Localization To Telomere (GO:0070200),1/5,0.6797672063173691,0.9999999999998647,1.3033509700176367,0.5030998387884896,BRCA2
gs_ind_0,Establishment Of Protein Localization To Vacuole (GO:0072666),1/20,0.9895100286579079,0.9999999999998647,0.3004033004033004,0.003167866629969656,VPS37C
gs_ind_0,Establishment Of Skin Barrier (GO:0061436),1/10,0.8974937817113968,0.9999999999998647,0.6171236171236171,0.06674135581913541,TMEM79
gs_ind_0,Establishment Of Spindle Localization (GO:0051293),1/9,0.8712616767850634,0.9999999999998647,0.689782983900631,0.09506100349519497,TLE6
gs_ind_0,Establishment Of Spindle Orientation (GO:0051294),2/27,0.9831718167600401,0.9999999999998647,0.3828010755224303,0.0064966647947288835,UBXN2B;ENKD1
gs_ind_0,Establishment Of Vesicle Localization (GO:0051650),5/14,0.13769744367036255,0.9999999999998647,2.265692727564617,4.492180900330161,TESK1;SNAPIN;SYNJ1;LIMK2;SYT11
gs_ind_0,Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),4/18,0.5146542375367785,0.9999999999998647,1.2136370428170604,0.8061705265524838,DLG2;DLG4;PALS1;PARD6B
gs_ind_0,Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),5/28,0.701969755260673,0.9999999999998647,0.9148662911638424,0.3237391231243193,DLG2;PARD6B;RAP2A;DLG4;PALS1
gs_ind_0,Estrogen Biosynthetic Process (GO:0006703),2/4,0.18640155558523228,0.9999999999998647,3.9119486768243785,6.571494931304808,HSD17B8;HSD17B1
gs_ind_0,Estrogen Response Early,13/133,0.9996824768030128,0.9999999999998647,0.4355644335628748,0.00013832377310447257,TBC1D30;PMAIP1;INPP5F;SLC39A6;ENDOD1;DYNLT3;TIPARP;BCL2;SLC26A2;WWC1;MINDY1;ARL3;FCMR
gs_ind_0,Estrogen Response Late,11/127,0.9999042358427808,0.9999999999998647,0.38365591783846176,3.674224495711492e-05,ZFP36;PTPN6;BTG3;SNX10;DYNLT3;FABP5;BCL2;SLC26A2;ALDH3A2;SLC2A8;ARL3
gs_ind_0,Estrogen signaling pathway,11/85,0.9725573804733487,0.9999999999998647,0.602030803177691,0.016752230843427206,CREB3L4;SOS2;ITPR2;PLCB2;ESR2;PIK3R1;BCL2;GNAI3;CREB3;PIK3R3;NCOA2
gs_ind_0,Ether Lipid Biosynthetic Process (GO:0008611),2/8,0.5073711921876385,0.9999999999998647,1.5041021528591696,1.0205519747850815,PEX7;PLA2G4C
gs_ind_0,Ether Lipid Metabolic Process (GO:0046485),2/8,0.5073711921876385,0.9999999999998647,1.5041021528591696,1.0205519747850815,PEX7;NCEH1
gs_ind_0,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),5/26,0.6343092946916826,0.9999999999998647,1.0001344050894727,0.4552797806827438,MOAP1;BCL2;CRADD;TRADD;BLOC1S2
gs_ind_0,Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192),3/11,0.3947032014005075,0.9999999999998647,1.6105265144723058,1.4971795674609456,BCL2;BCL2L2;MOAP1
gs_ind_0,Extrinsic Apoptotic Signaling Pathway (GO:0097191),10/53,0.6603725325726336,0.9999999999998647,0.9435101551973651,0.39151063328411784,CD70;MLLT11;BAD;MOAP1;BCL2L2;BAG3;BCL2;CRADD;BLOC1S2;TRADD
gs_ind_0,Extracellular Transport (GO:0006858),1/10,0.8974937817113968,0.9999999999998647,0.6171236171236171,0.06674135581913541,DNAAF2
gs_ind_0,Extracellular Structure Organization (GO:0043062),2/41,0.9989979950267719,0.9999999999998647,0.24684051851024738,0.0002474594256438297,ADAMTS6;COL19A1
gs_ind_0,Extracellular Matrix Organization (GO:0030198),8/83,0.9973064852108922,0.9999999999998647,0.4386259901050685,0.0011830395747434905,KIF9;ADAMTS6;EXOC8;ADAM8;CTSS;LOXL3;DDR2;COL19A1
gs_ind_0,"Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",1/6,0.7450017490315044,0.9999999999998647,1.0662906117451572,0.31388259496961246,RPP40
gs_ind_0,Extracellular Matrix Disassembly (GO:0022617),4/16,0.4164508921822029,0.9999999999998647,1.4080500722195475,1.233433178794374,KIF9;ADAM8;CTSS;EXOC8
gs_ind_0,External Encapsulating Structure Organization (GO:0045229),2/39,0.9984886187703581,0.9999999999998647,0.2600481154771451,0.00039332915061279723,ADAMTS6;COL19A1
gs_ind_0,Exocytosis (GO:0006887),9/57,0.8478530869112144,0.9999999999998647,0.7650856676007604,0.12627578640409218,TMEM79;SYTL1;VAMP2;SCRN1;EXOC8;RAB11FIP2;RAB3IP;CCL5;RAB3A
gs_ind_0,Exit From Mitosis (GO:0010458),3/10,0.3332097623755485,0.9999999999998647,1.8254131236964544,2.0060981191955864,EPS8;UBE2C;CTDP1
gs_ind_0,Excitatory Synapse Assembly (GO:1904861),1/6,0.7450017490315044,0.9999999999998647,1.0662906117451572,0.31388259496961246,SRGAP3
gs_ind_0,Excitatory Postsynaptic Potential (GO:0060079),1/9,0.8712616767850634,0.9999999999998647,0.689782983900631,0.09506100349519497,ARRB2
gs_ind_0,Ether lipid metabolism,4/25,0.7795519571143958,0.9999999999998647,0.818029134149209,0.20371865297410585,PLA2G4C;PLD1;JMJD7-PLA2G4B;PAFAH2
gs_ind_0,Extracellular Matrix Assembly (GO:0085029),1/10,0.8974937817113968,0.9999999999998647,0.6171236171236171,0.06674135581913541,EFEMP2
gs_ind_0,Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),3/21,0.8317210846862813,0.9999999999998647,0.7393645851852173,0.13623393520139163,FRS2;KIF16B;FRS3
gs_ind_0,Endometrial cancer,9/51,0.7376838829856357,0.9999999999998647,0.8735289389827624,0.26576234742091215,GADD45B;TP53;PIK3R1;BAD;ERBB2;CTNNA3;DDB2;PIK3R3;SOS2
gs_ind_0,Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894),2/8,0.5073711921876385,0.9999999999998647,1.5041021528591696,1.0205519747850815,UNC93B1;PIK3AP1
gs_ind_0,Deadenylation-Dependent Decapping Of Nuclear-Transcribed mRNA (GO:0000290),2/7,0.4333076099965977,0.9999999999998647,1.7777210760370343,1.486721268820039,DCP1B;PATL2
gs_ind_0,Defense Response To Bacterium (GO:0042742),15/68,0.41092760440013754,0.9999999999998647,1.1333548075374456,1.0079357528454016,GSDMD;PYCARD;TFEB;ANG;OPTN;TIRAP;NOD1;MR1;TLR6;IL23A;SYK;FGR;OAS3;TNFRSF14;MARCHF2
gs_ind_0,Defense Response To Gram-negative Bacterium (GO:0050829),6/19,0.1735319747924727,0.9999999999998647,1.8842495940617026,3.300062310195911,GSDMD;PYCARD;OPTN;MR1;IL23A;TNFRSF14
gs_ind_0,Defense Response To Gram-positive Bacterium (GO:0050830),6/29,0.5561917840783974,0.9999999999998647,1.0815528805578998,0.6344844626457373,GSDMD;ANG;TIRAP;MR1;FGR;TNFRSF14
gs_ind_0,Defense Response To Tumor Cell (GO:0002357),1/9,0.8712616767850634,0.9999999999998647,0.689782983900631,0.09506100349519497,CASC2
gs_ind_0,Dehydroascorbic Acid Transport (GO:0070837),1/6,0.7450017490315044,0.9999999999998647,1.0662906117451572,0.31388259496961246,SLC2A8
gs_ind_0,Delamination (GO:0060232),1/6,0.7450017490315044,0.9999999999998647,1.0662906117451572,0.31388259496961246,AKNA
gs_ind_0,Dendrite Extension (GO:0097484),1/3,0.49498852941534904,0.9999999999998647,2.3464165464165463,1.650048661813499,CDKL3
gs_ind_0,Dendrite Morphogenesis (GO:0048813),3/22,0.855158977207062,0.9999999999998647,0.7013908600624468,0.10974514729108541,WASL;DLG4;NOL3
gs_ind_0,Dendritic Cell Chemotaxis (GO:0002407),1/8,0.8383192836348962,0.9999999999998647,0.7818181818181819,0.1378785183025454,CCL5
gs_ind_0,Dendritic Cell Migration (GO:0036336),2/10,0.6351727324480614,0.9999999999998647,1.1500070758054626,0.5219402535113675,CCL5;EPS8
gs_ind_0,Dendritic Spine Maintenance (GO:0097062),2/6,0.3535944927466926,0.9999999999998647,2.172948409516172,2.2590069951074945,INSR;PICK1
gs_ind_0,Dendritic Spine Morphogenesis (GO:0060997),3/9,0.27143988032691707,0.9999999999998647,2.1064186896049564,2.746800723669715,WASL;DLG4;NOL3
gs_ind_0,Dendritic Spine Organization (GO:0097061),5/18,0.2973982685333484,0.9999999999998647,1.5938531242753429,1.9328386950714114,INSR;NOL3;PICK1;WASL;DLG4
gs_ind_0,DNA-templated Transcription Termination (GO:0006353),1/13,0.948259129620717,0.9999999999998647,0.4688985088985089,0.02491139174442143,MTERF2
gs_ind_0,Dephosphorylation (GO:0016311),28/111,0.12469384959075877,0.9999999999998647,1.337502578540154,2.7845382577459596,PTPN6;PPM1D;NANP;DUSP11;SSH1;PTPRJ;BTRC;DUSP18;PPP2R5B;PPM1M;PPP3CA;SGPP1;DUSP28;MTM1;PTPRC;MTMR6;UBLCP1;PTPN22;CTTNBP2NL;MTMR3;ACP6;DUSP22;CTDP1;THTPA;PLPP6;FRA10AC1;DUSP10;PPEF1
gs_ind_0,Dermatan Sulfate Metabolic Process (GO:0030205),3/5,0.06072572167688534,0.9999999999998647,5.478485480506979,15.347363043995708,DSE;CHST14;IDUA
gs_ind_0,Dermatan Sulfate Proteoglycan Biosynthetic Process (GO:0050651),4/7,0.03544154835510565,0.9999999999998647,5.032464406080198,16.807779234629297,CSGALNACT2;DSE;CHST14;CHST12
gs_ind_0,Dermatan Sulfate Proteoglycan Metabolic Process (GO:0050655),3/5,0.06072572167688534,0.9999999999998647,5.478485480506979,15.347363043995708,CSGALNACT2;DSE;CHST14
gs_ind_0,Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029),2/5,0.27018544485746365,0.9999999999998647,2.7940199335548175,3.6563850298756777,ARRB2;GRK3
gs_ind_0,Detection Of Bacterium (GO:0016045),1/3,0.49498852941534904,0.9999999999998647,2.3464165464165463,1.650048661813499,NOD1
gs_ind_0,Detection Of Chemical Stimulus Involved In Sensory Perception Of Bitter Taste (GO:0001580),1/4,0.5978508540253882,0.9999999999998647,1.6758743901601045,0.8620931884147255,TAS2R14
gs_ind_0,Detection Of Chemical Stimulus Involved In Sensory Perception Of Taste (GO:0050912),1/4,0.5978508540253882,0.9999999999998647,1.6758743901601045,0.8620931884147255,TAS2R14
gs_ind_0,Detection Of Mechanical Stimulus Involved In Sensory Perception (GO:0050974),1/6,0.7450017490315044,0.9999999999998647,1.0662906117451572,0.31388259496961246,MKKS
gs_ind_0,Detection Of Mechanical Stimulus Involved In Sensory Perception Of Sound (GO:0050910),1/4,0.5978508540253882,0.9999999999998647,1.6758743901601045,0.8620931884147255,MKKS
gs_ind_0,Detection Of Virus (GO:0009597),2/4,0.18640155558523228,0.9999999999998647,3.9119486768243785,6.571494931304808,RIGI;SERINC5
gs_ind_0,Determination Of Bilateral Symmetry (GO:0009855),3/20,0.8050898859562208,0.9999999999998647,0.781678164607733,0.16946887996429236,MKKS;DLL1;NPHP3
gs_ind_0,Determination Of Digestive Tract Left/Right Asymmetry (GO:0071907),1/4,0.5978508540253882,0.9999999999998647,1.6758743901601045,0.8620931884147255,NPHP3
gs_ind_0,Determination Of Heart Left/Right Asymmetry (GO:0061371),5/28,0.701969755260673,0.9999999999998647,0.9148662911638424,0.3237391231243193,SETDB2;DLL1;NPHP3;MKKS;TBX6
gs_ind_0,Determination Of Left/Right Symmetry (GO:0007368),5/31,0.7861685484247343,0.9999999999998647,0.8110966053486885,0.19513692356655,OFD1;RFX3;DLL1;NPHP3;MKKS
gs_ind_0,Depyrimidination (GO:0045008),1/7,0.796950772203989,0.9999999999998647,0.9021719021719021,0.20475907168261248,NEIL2
gs_ind_0,Determination Of Liver Left/Right Asymmetry (GO:0071910),1/4,0.5978508540253882,0.9999999999998647,1.6758743901601045,0.8620931884147255,NPHP3
gs_ind_0,DNA-templated Transcription Initiation (GO:0006352),4/55,0.9980227575878463,0.9999999999998647,0.34066591564569887,0.0006742458904556909,E2F2;GTF2F2;TAF5;RRN3P2
gs_ind_0,DNA-templated Transcription (GO:0006351),28/173,0.93218237547693,0.9999999999998647,0.7636419113932282,0.05362812900297904,TOPORS;HSF2BP;E2F1;GMEB2;KLF13;POLR3GL;GTF2F2;NFKB1;TCEANC2;MNT;TP53;THAP1;TEFM;NFE2L3;PKNOX1;ELL3;CREBL2;PIR;TCEANC;ARRB2;IRF9;ZNF345;GTF2H5;NFKBIB;NR4A2;TAF5;RRAGC;MTERF4
gs_ind_0,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",8/29,0.2245498210525631,0.9999999999998647,1.5471525361655374,2.31091626215043,E2F7;PAXIP1;GTSE1;TP53;PLK3;CRADD;MYO6;BCL3
gs_ind_0,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)",4/13,0.26388176960411197,0.9999999999998647,1.8531535869041886,2.4688714984696505,TP53;CRADD;PLK3;GTSE1
gs_ind_0,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)",1/7,0.796950772203989,0.9999999999998647,0.9021719021719021,0.20475907168261248,TP53
gs_ind_0,"DNA Damage Response, Signal Transduction Resulting In Transcription (GO:0042772)",1/8,0.8383192836348962,0.9999999999998647,0.7818181818181819,0.1378785183025454,TP53
gs_ind_0,DNA Dealkylation (GO:0035510),1/7,0.796950772203989,0.9999999999998647,0.9021719021719021,0.20475907168261248,ALKBH3
gs_ind_0,DNA Dealkylation Involved In DNA Repair (GO:0006307),1/7,0.796950772203989,0.9999999999998647,0.9021719021719021,0.20475907168261248,ALKBH3
gs_ind_0,DNA Deamination (GO:0045006),4/9,0.09047082961658927,0.9999999999998647,3.2019521162515865,7.693419379716405,CDADC1;APOBEC3G;APOBEC3F;APOBEC3D
gs_ind_0,DNA Double-Strand Break Processing (GO:0000729),4/13,0.26388176960411197,0.9999999999998647,1.8531535869041886,2.4688714984696505,EXD2;SETMAR;HELQ;SLX4
