Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,label,origin_group,nominal_p_threshold_used
gs_ind_0,Anterograde Axonal Transport (GO:0008089),8/39,0.0063310556584535126,0.06484345268679415,3.4361291573247223,17.394676382455675,MAPK8IP3;SNAPIN;TRAK2;KIF3A;BLOC1S3;BLOC1S2;DLG2;BLOC1S5,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),6/24,0.006413735338348967,0.06484345268679415,4.472662641764938,22.5838755971745,CHMP6;CHMP2B;DENND10;CHMP1B;VPS4B;TMEM50B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Actin Nucleation (GO:0051125),6/24,0.006413735338348967,0.06484345268679415,4.472662641764938,22.5838755971745,WHAMM;CARMIL3;PICK1;CARMIL2;CORO1A;CARMIL1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of TORC1 Signaling (GO:1904262),6/24,0.006413735338348967,0.06484345268679415,4.472662641764938,22.5838755971745,CASTOR3P;WDR24;KICS2;DEPDC5;SESN1;CASTOR1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Peroxisome Organization (GO:0007031),6/24,0.006413735338348967,0.06484345268679415,4.472662641764938,22.5838755971745,ABCD2;PEX7;PEX2;PEX10;PEX12;PEX1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Early Endosome To Late Endosome Transport (GO:0045022),6/24,0.006413735338348967,0.06484345268679415,4.472662641764938,22.5838755971745,STX8;KIF16B;WDR91;PXK;SNX16;ATG14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Ruffle Assembly (GO:1900027),6/24,0.006413735338348967,0.06484345268679415,4.472662641764938,22.5838755971745,EPS8;P2RX4;CARMIL2;ARHGAP24;SH3YL1;KANK1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Photoperiodism (GO:0009648),6/24,0.006413735338348967,0.06484345268679415,4.472662641764938,22.5838755971745,FBXL3;FBXL17;TP53;CRTC1;RBM4B;PER2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Localization To Ciliary Membrane (GO:1903441),3/6,0.0065511438323088925,0.06503928381265225,12.722445050537463,63.969924602975446,WDR19;BBIP1;ARL3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Leukocyte Degranulation (GO:0043300),3/6,0.0065511438323088925,0.06503928381265225,12.722445050537463,63.969924602975446,SYK;FES;FER,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Autophagosome Maturation (GO:1901098),3/6,0.0065511438323088925,0.06503928381265225,12.722445050537463,63.969924602975446,UVRAG;FYCO1;SMCR8,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Free Ubiquitin Chain Polymerization (GO:0010994),3/6,0.0065511438323088925,0.06503928381265225,12.722445050537463,63.969924602975446,TRIM32;UBE2C;TRIM6,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To Bacterial Lipopeptide (GO:0071221),3/6,0.0065511438323088925,0.06503928381265225,12.722445050537463,63.969924602975446,TIRAP;TLR6;TLR1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,"Protein Import Into Peroxisome Matrix, Receptor Recycling (GO:0016562)",3/6,0.0065511438323088925,0.06503928381265225,12.722445050537463,63.969924602975446,PEX10;PEX12;PEX2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of T-helper 17 Cell Differentiation (GO:2000321),3/6,0.0065511438323088925,0.06503928381265225,12.722445050537463,63.969924602975446,MALT1;IL23A;IL12RB1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Proteoglycan Catabolic Process (GO:0030167),3/6,0.0065511438323088925,0.06503928381265225,12.722445050537463,63.969924602975446,NAGLU;IDUA;SGSH,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Defense Response (GO:0031348),16/111,0.0067022942739964324,0.06635141841835916,2.202204570587,11.022706389965718,TRIM21;CEP63;RB1;MAPKBP1;TNFAIP3;GHRL;CYLD;NR1D1;MACIR;TREX1;PPARD;ALOX5;DHX58;SELENOS;MAPK7;TNFAIP8L2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Gene Expression (GO:0010628),50/478,0.006713414839970096,0.06635141841835916,1.5060185819643448,7.535586171974337,ACTA2;CPEB3;ITGB8;GLMN;ADAM19;NIBAN1;RIGI;KAT2B;PASK;ZC3H12A;SPHK2;SPRY2;OSR2;RNF207;ERN1;DLL1;MBIP;FGR;PIK3R1;ERBB2;E2F1;BMPR2;VSIR;UPF3B;TENT4B;CALCOCO1;PIK3R3;LAMP3;SOX4;HFE;PDCL3;BTN3A1;PTPN22;HINFP;SGF29;TP53;TENT4A;IFNGR1;TRAPPC2B;TLR6;CYP27B1;DGKQ;LRP3;CCDC88B;PLD1;EIF2AK3;TICAM1;BCL3;FAM98B;METTL14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Lipid and atherosclerosis,26/213,0.006920069944069276,0.06814847318312126,1.8030679381498842,8.967250790386485,NFKB1;IKBKE;MIB2;TIRAP;MAP3K5;CAMK2D;PPP3CA;ERN1;PIK3R1;BCL2;VAV2;PIK3R3;TP53;TLR6;PLCB2;CASP7;IRF7;BAD;MAP2K6;TNFSF10;EIF2AK3;TICAM1;MAP2K3;VAV1;CCL5;PYCARD,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Cell Division (GO:0051302),13/83,0.006926160613892542,0.06814847318312126,2.439925208296948,12.132405231620286,EFHC1;MLLT3;TLE6;SGF29;EVI2B;KAT2B;PLK3;CCP110;KAT14;UVRAG;DLL1;CSPP1;MBIP,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Response To Reactive Oxygen Species (GO:0000302),11/65,0.006991435984959103,0.06848499960377716,2.687999610420082,13.34072837082513,GLRX2;PEX12;HMOX1;COA8;SIRT1;PLK3;PDK2;PEX2;PEX10;PJVK;FER,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To Light Stimulus (GO:0071482),11/65,0.006991435984959103,0.06848499960377716,2.687999610420082,13.34072837082513,NSMCE3;TP53;SMPD1;TENT4A;DDB2;ZBTB1;BMF;RBX1;COPS9;NEDD4;ERCC4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Toll-like receptor signaling pathway,15/102,0.007068157048460236,0.06908300724969561,2.25760854059775,11.180028562738846,CD80;NFKB1;MAP2K6;IKBKE;TICAM1;MAP2K3;TIRAP;TLR6;TLR1;CCL5;PIK3R3;IRF7;MAP3K8;TLR5;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Post-Translational Protein Modification (GO:0043687),9/48,0.007191876368211229,0.06998187865579492,3.0629472651838707,15.115041880334704,MAP3K12;PARP11;PARP2;DSCC1;RPS6KA5;RBX1;PARP8;PARP9;PARP3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Oligosaccharide Metabolic Process (GO:0009311),9/48,0.007191876368211229,0.06998187865579492,3.0629472651838707,15.115041880334704,CTBS;IDUA;ST8SIA4;ST6GALNAC6;B3GALT4;MANBA;FUT4;FUT8;ST3GAL3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Hydrolase Activity (GO:0051345),22/172,0.007236912857728458,0.07024650835600647,1.9065986662698189,9.396786998687318,BCAS3;MTMR9;TBC1D30;RASGRP4;RGP1;ERBB2;RGL1;SRGAP3;BCAR3;RALGPS1;ALS2;SEMA4D;SGSM2;SNX18;SOS2;PREX1;RGS16;TBC1D2;SMCR8;CTSS;RAB11FIP2;CCL5,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Histone Lysine Methylation (GO:0034968),7/32,0.007250944034025169,0.07024650835600647,3.7446255610678008,18.44836068854224,PAXIP1;PAGR1;WDR5B;SETD1B;HCFC2;SETDB2;BOD1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Kaposi sarcoma-associated herpesvirus infection,24/193,0.0073576899659055775,0.07112433633708724,1.8436616289036944,9.0560829913334,NFKB1;IKBKE;RB1;PPP3CA;PIK3R1;E2F1;NFATC4;TRADD;SYK;GNG7;PIK3R3;GABARAPL1;TP53;ITPR2;IFNGR1;PREX1;CLEC2B;IRF9;IRF7;ZFP36;MAP2K6;TICAM1;E2F2;ATG14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Localization To Chromosome (GO:0034502),8/40,0.00741798023894323,0.07123846817704087,3.330318050902978,16.331375058057578,PINX1;RB1;TINF2;XRCC4;HASPIN;SLF2;BOD1;PARP3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),8/40,0.00741798023894323,0.07123846817704087,3.330318050902978,16.331375058057578,DCLRE1C;LIG4;HELQ;POLM;SETMAR;XRCC4;UVRAG;ERCC4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,mRNA 3'-End Processing (GO:0031124),8/40,0.00741798023894323,0.07123846817704087,3.330318050902978,16.331375058057578,LSM11;CSTF2T;TUT1;HEXIM1;TENT4B;PEX2;MBLAC1;LEO1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Organonitrogen Compound Biosynthetic Process (GO:1901566),17/122,0.007445095702917041,0.07134343882273547,2.1144276706982215,10.361117960839826,SPTSSA;B4GAT1;GCH1;SGPL1;KDSR;SLC27A1;ACER3;SPHK2;CSAD;PLA2G4C;SLC44A1;TYW1B;TYW5;HACD2;SGPP1;CERS6;NANP,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Cell Motility (GO:2000146),18/132,0.007509497797347654,0.07180448219242615,2.0597506348174957,10.075448783059457,WAS;SAP30L;DAG1;RNF20;SMAD7;DNAI3;ING2;SRGAP3;KANK1;DUSP10;DUSP22;FUZ;BRMS1L;CCDC125;TP53INP1;SAP30;PTPRJ;RAP2A,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Protein Ubiquitination (GO:0031398),13/84,0.00766048343479875,0.07308963415712746,2.405739600814444,11.719993945069698,FBXO33;NSMCE3;SMAD7;DCUN1D2;CENPS;MALT1;RBX1;COMMD1;UBE2D1;DCUN1D3;PAXIP1;TOPORS;BCL10,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Endocytosis (GO:0030100),11/66,0.007849713265186143,0.07387336727500349,2.6395005267451785,12.794393559041806,SMPD1;PACSIN1;RAB4A;PTPRC;SYK;RAB4B;ZFYVE16;RUFY2;SYT11;DLL1;FGR,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474),5/18,0.00788292644657496,0.07387336727500349,5.18523869832266,25.112401739796496,ERAP2;TAPBPL;MFSD6;TAP2;HFE,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Protein Deacetylation (GO:0090311),5/18,0.00788292644657496,0.07387336727500349,5.18523869832266,25.112401739796496,SGF29;KAT2B;SPRED1;KAT14;MBIP,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Mitotic Cytokinetic Process (GO:1902410),5/18,0.00788292644657496,0.07387336727500349,5.18523869832266,25.112401739796496,CHMP6;CHMP2B;MITD1;CHMP1B;VPS4B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Histone Modification (GO:0031056),5/18,0.00788292644657496,0.07387336727500349,5.18523869832266,25.112401739796496,HPF1;SGF29;KAT2B;KAT14;MBIP,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cilium-Dependent Cell Motility (GO:0060285),5/18,0.00788292644657496,0.07387336727500349,5.18523869832266,25.112401739796496,EFHC1;RFX3;DNAI3;DNAH7;DNAAF2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Vesicle-Mediated Transport Between Endosomal Compartments (GO:0098927),6/25,0.007926974301514667,0.07387336727500349,4.243188266152775,20.52635478226516,STX8;KIF16B;WDR91;PXK;SNX16;ATG14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Secretory Granule Organization (GO:0033363),6/25,0.007926974301514667,0.07387336727500349,4.243188266152775,20.52635478226516,BLOC1S3;HPS5;BLOC1S2;HPS6;HPS3;AP1S3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305),6/25,0.007926974301514667,0.07387336727500349,4.243188266152775,20.52635478226516,DCP1B;ANKLE1;ZC3H12A;SETMAR;EXD2;DXO,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),6/25,0.007926974301514667,0.07387336727500349,4.243188266152775,20.52635478226516,BCAS3;FES;CARMIL3;CARMIL2;ARHGDIB;CARMIL1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Glucose Import (GO:0046326),6/25,0.007926974301514667,0.07387336727500349,4.243188266152775,20.52635478226516,APPL1;INSR;RHOQ;CAPN10;CREBL2;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Actin Filament Organization (GO:0007015),19/143,0.008084044633717143,0.0751782041042725,1.9968427167790659,9.620514558550067,AIF1;CARMIL2;RND1;SERPINB8;MYO6;MARCKS;CARMIL1;HCLS1;MYO1G;WAS;TLE6;EPS8;BCAR1;RHOF;WASL;WHAMM;GHRL;CORO1A;GAS2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,ncRNA Catabolic Process (GO:0034661),7/33,0.00863503999473759,0.07884777787940368,3.603228006365083,17.12227621889065,DIS3L2;POP1;NUDT16;ZC3H12A;TENT4B;NUDT16L1;SLFN13,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein K63-linked Deubiquitination (GO:0070536),7/33,0.00863503999473759,0.07884777787940368,3.603228006365083,17.12227621889065,OTUD7B;ABRAXAS2;MPND;ATXN3;CYLD;TNFAIP3;SPATA2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Glycosaminoglycan Biosynthetic Process (GO:0006024),10/58,0.008670685535443364,0.07884777787940368,2.757411192504513,13.091657323854731,B4GAT1;B4GALT7;CHST14;CSGALNACT2;CHST12;B4GALT4;DSE;ST3GAL3;XYLT2;SLC35D2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Selective Autophagy (GO:0061912),10/58,0.008670685535443364,0.07884777787940368,2.757411192504513,13.091657323854731,SNX18;TAFAZZIN;SPATA33;STK3;UFL1;ATG2B;PEX2;ULK1;PJVK;ATG14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Spinal Cord Development (GO:0021510),4/12,0.008683282520251766,0.07884777787940368,6.736724347899969,31.974889679652126,DLL1;LOXL3;SOX12;SOX4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Nucleotide Metabolic Process (GO:0009117),4/12,0.008683282520251766,0.07884777787940368,6.736724347899969,31.974889679652126,ME1;DCK;NMNAT1;FHIT,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Lipid Droplet Formation (GO:0140042),4/12,0.008683282520251766,0.07884777787940368,6.736724347899969,31.974889679652126,ZFYVE1;CDS2;PLA2G4C;FITM2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,"Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904152)",4/12,0.008683282520251766,0.07884777787940368,6.736724347899969,31.974889679652126,SVIP;DERL3;DERL2;EDEM2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,DNA Deamination (GO:0045006),4/12,0.008683282520251766,0.07884777787940368,6.736724347899969,31.974889679652126,APOBEC3G;APOBEC3D;CDADC1;APOBEC3F,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618),4/12,0.008683282520251766,0.07884777787940368,6.736724347899969,31.974889679652126,HMOX1;MAPK7;BAG3;TP53,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Microtubule Anchoring At Microtubule Organizing Center (GO:0072393),4/12,0.008683282520251766,0.07884777787940368,6.736724347899969,31.974889679652126,BICD1;KIF3A;NIN;BICD2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Chronic myeloid leukemia,12/76,0.008693289484888882,0.07884777787940368,2.4689267650782365,11.715560851557035,E2F1;NFKB1;TP53;BAD;RB1;DDB2;SOS2;TGFB3;E2F2;GADD45B;PIK3R3;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To Lipopolysaccharide (GO:0071222),17/124,0.00873040976867513,0.0790218609041478,2.0749845398497087,9.837383371706318,CD80;NFKB1;PTPN22;TICAM1;BCL10;TNFAIP3;ZFP36;ZC3H12A;CD274;NR1D1;NFKBIB;PEX2;CASP7;CCL5;PYCARD;SELENOS;NFKBIL1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of T Cell Activation (GO:0050870),15/105,0.009198340922876337,0.08308665325417806,2.1826051828169586,10.233651081956515,AIF1;CD80;ZBTB1;IL23A;PTPRC;NCK2;CD274;CD70;TNFRSF13C;IL7;CCL5;HLA-DMA;PYCARD;CCDC88B;NCKAP1L,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Mitotic Metaphase Plate Congression (GO:0007080),9/50,0.009427726609538532,0.08481105896907316,2.9151881598084994,13.596729947526518,CHMP6;CHMP2B;PIBF1;PINX1;CHMP1B;VPS4B;MIS12;CEP55;BOD1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Interferon-Beta Production (GO:0032648),9/50,0.009427726609538532,0.08481105896907316,2.9151881598084994,13.596729947526518,TRIM56;TIRAP;RIGI;OAS3;IFIH1;PYCARD;RELB;IRF7;POLR3F,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Immune Response (GO:0050776),12/77,0.009632113285562495,0.0858608330826543,2.431171814067173,11.287086214397071,INPP5D;APPL1;IL4I1;PTPN22;FGR;PDCD1;TIRAP;SYK;IRF7;SMCR8;DHX58;DENND1B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of T Cell Proliferation (GO:0042129),12/77,0.009632113285562495,0.0858608330826543,2.431171814067173,11.287086214397071,IL4I1;CD80;GLMN;IL23A;PTPRC;NCK2;CD274;CD70;TNFRSF13C;CCL5;CCDC88B;NCKAP1L,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Nuclear Membrane Organization (GO:0071763),6/26,0.009680769973248455,0.0858608330826543,4.036101634502775,18.717880792414675,CHMP6;CHMP2B;UBXN2A;CHMP1B;UBXN2B;VPS4B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,DNA-templated Transcription Elongation (GO:0006354),6/26,0.009680769973248455,0.0858608330826543,4.036101634502775,18.717880792414675,ELL3;EAF2;CTDP1;GTF2F2;PEX2;LEO1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Meiosis I (GO:0007127),6/26,0.009680769973248455,0.0858608330826543,4.036101634502775,18.717880792414675,ZSCAN21;ING2;BRME1;HSF2BP;ZCWPW1;FOXJ2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426),6/26,0.009680769973248455,0.0858608330826543,4.036101634502775,18.717880792414675,ABCD2;TLR6;COA8;SPHK2;ALOX5;ABCD1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Histone H3-K4 Methylation (GO:0051568),6/26,0.009680769973248455,0.0858608330826543,4.036101634502775,18.717880792414675,PAGR1;WDR5B;SETD1B;HCFC2;PAXIP1;BOD1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Protein Localization (GO:0032880),14/96,0.009741166017984538,0.08622301166119647,2.2395154247351963,10.372079318036482,TRIM21;CEP290;STX6;TRIM68;KCNAB2;VCPIP1;UFL1;RAB9A;TESK1;TRIM6;MMD;BORA;TRIM38;HFE,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Lipid Modification (GO:0030258),8/42,0.010005362815896025,0.08803532671950443,3.137097769611097,14.445187202314353,PORCN;DGKH;DGKQ;PLPP6;ALOX5;SGPP1;DGKA;DGKE,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,DNA Recombination (GO:0006310),8/42,0.010005362815896025,0.08803532671950443,3.137097769611097,14.445187202314353,RAD51D;HDAC10;LIG4;DMC1;RAD54B;RAD51B;TREX1;THAP9,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To Misfolded Protein (GO:0071218),5/19,0.010065745160306314,0.08803532671950443,4.82751424095305,22.19988996292351,UBE2W;RNF185;ATXN3;UGGT2;DNAJB14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,NADP Metabolic Process (GO:0006739),5/19,0.010065745160306314,0.08803532671950443,4.82751424095305,22.19988996292351,ME1;TP53I3;KCNAB2;NUDT12;NUDT17,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083),5/19,0.010065745160306314,0.08803532671950443,4.82751424095305,22.19988996292351,E2F1;E2F7;HINFP;RB1;E2F2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of B Cell Differentiation (GO:0045577),5/19,0.010065745160306314,0.08803532671950443,4.82751424095305,22.19988996292351,INPP5D;IL4I1;SYK;PPP2R3C;NCKAP1L,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To Oxidative Stress (GO:0034599),16/116,0.010151928343858778,0.08836379327208894,2.0923776477688887,9.604205079536229,AIF1;PYROXD1;NUDT2;FANCC;FOXO1;TP53;HMOX1;ZC3H12A;MSRA;CPEB2;PDK2;PEX2;PEX10;PEX12;SELENOS;FER,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Osteoclast differentiation,17/126,0.010187208414250441,0.08836379327208894,2.0369822539636986,9.342868480750997,ACP5;MAP3K14;NFKB1;FOSL1;MAP2K6;SOCS1;SYK;CYLD;NFKB2;IFNGR1;FOSB;IRF9;RELB;PPP3CA;PIK3R3;TEC;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Methylation (GO:0006479),7/34,0.010203532390084681,0.08836379327208894,3.4721139101861995,15.919716254684,EEF1AKMT3;EEF2KMT;EEF1AKMT2;FAM98B;VCPKMT;CAMKMT;EEF1AKMT1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Targeting To Vacuole (GO:0006623),7/34,0.010203532390084681,0.08836379327208894,3.4721139101861995,15.919716254684,SMURF1;VPS37C;ZFYVE16;NEDD4;PXK;SNX16;ATG14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Organophosphate Biosynthetic Process (GO:0090407),7/34,0.010203532390084681,0.08836379327208894,3.4721139101861995,15.919716254684,DCK;TPK1;FITM2;IPMK;GK5;DDR2;ITPKC,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,heme Metabolism,24/199,0.010586349479510279,0.09037097908320076,1.7803598735596797,8.097414782334782,ACP5;CCDC28A;KAT2B;KHNYN;CTNS;MINPP1;DAAM1;SYNJ1;MOSPD1;BPGM;PPP2R5B;BTRC;ENDOD1;MARCHF2;FOXJ2;ISCA1;SLC66A2;TRAK2;ALDH6A1;ATG4A;MAP2K3;OPTN;E2F2;TMEM9B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,RNA Splicing (GO:0008380),14/97,0.010640740429108453,0.09037097908320076,2.2126389629371106,10.05216309102188,SLU7;ZRSR2;WDR83;DBR1;ZMAT5;MAGOHB;RRAGC;WBP4;PRPF18;NRDE2;NOL3;RNPC3;YJU2;SNRNP48,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Defense Response (GO:0031347),14/97,0.010640740429108453,0.09037097908320076,2.2126389629371106,10.05216309102188,APPL1;AKNA;PTPN22;FGR;SEMA7A;SPATA2;TIRAP;CYLD;SETD6;UFL1;ALOX5;DHX58;MGLL;PIK3AP1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,RNA Modification (GO:0009451),9/51,0.010724994242602181,0.09037097908320076,2.846523634369356,12.909492362169035,DTWD2;BCDIN3D;KTI12;RBM15B;APOBEC3F;TRUB1;APOBEC3G;TRDMT1;ALKBH1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Benzene-Containing Compound Metabolic Process (GO:0042537),3/7,0.010845337553315154,0.09037097908320076,9.894985471593847,44.76511227155244,KYAT1;KYNU;KMO,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,"Negative Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001186)",3/7,0.010845337553315154,0.09037097908320076,9.894985471593847,44.76511227155244,VSIR;SOCS1;HFE,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Tryptophan Catabolic Process (GO:0006569),3/7,0.010845337553315154,0.09037097908320076,9.894985471593847,44.76511227155244,KYNU;IL4I1;KMO,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
