gene_id,gene_name,gm12878_detected,k562_detected,detected_in_both,in_current_background
ENSG00000220256,,False,False,False,True
ENSG00000220267,ACTBP8,True,False,False,True
ENSG00000220291,,False,False,False,True
ENSG00000220305,HNRNPH1P1,False,False,False,True
ENSG00000220311,RPL35AP18,False,False,False,True
ENSG00000220323,H2BC19P,True,True,True,True
ENSG00000220326,,False,False,False,True
ENSG00000220340,MTCO1P56,False,False,False,True
ENSG00000220343,PPIAP74,False,False,False,True
ENSG00000220347,H3P28,True,False,False,True
ENSG00000220349,GPR166P,False,True,False,True
ENSG00000220370,,False,False,False,True
ENSG00000220377,GSTA8P,False,False,False,True
ENSG00000220378,KRT8P42,False,False,False,True
ENSG00000220392,FCF1P5,False,False,False,True
ENSG00000220412,PTPN11P3,True,False,False,True
ENSG00000220418,TUBB3P1,False,True,False,True
ENSG00000220446,,False,False,False,True
ENSG00000220447,RPS15AP21,False,False,False,True
ENSG00000220472,RPS3P4,False,False,False,True
ENSG00000220483,SLC25A51P1,False,False,False,True
ENSG00000220494,YAP1P1,False,True,False,True
ENSG00000220505,EIF4EBP2P3,False,False,False,True
ENSG00000220506,,False,False,False,True
ENSG00000220514,MTND4LP20,False,False,False,True
ENSG00000220515,PGAM1P10,False,False,False,True
ENSG00000220517,ASS1P1,False,False,False,True
ENSG00000220522,LOC100287856,False,True,False,True
ENSG00000220537,LOC100132659,False,False,False,True
ENSG00000220540,,False,False,False,True
ENSG00000220541,PPIHP2,True,False,False,True
ENSG00000220553,RPL5P19,False,False,False,True
ENSG00000220556,LOC100128655,True,True,True,True
ENSG00000220557,HMGB1P13,True,False,False,True
ENSG00000220563,PKMP3,False,False,False,True
ENSG00000220575,HTR5A-AS1,False,False,False,True
ENSG00000220581,VN1R12P,False,False,False,True
ENSG00000220583,RPL35P2,False,False,False,True
ENSG00000220585,DDX18P6,False,False,False,True
ENSG00000220586,TUBBP9,True,True,True,True
ENSG00000220598,SSR1P1,False,False,False,True
ENSG00000220600,,False,True,False,True
ENSG00000220614,RPL34P14,False,False,False,True
ENSG00000220635,KRASP1,False,False,False,True
ENSG00000220643,,False,False,False,True
ENSG00000220660,,False,False,False,True
ENSG00000220666,RCC2P7,False,True,False,True
ENSG00000220685,TFB2MP1,False,False,False,True
ENSG00000220694,RPL17P23,False,False,False,True
ENSG00000220695,,False,False,False,True
ENSG00000220702,,False,False,False,True
ENSG00000220721,OR1F12P,False,True,False,True
ENSG00000220725,,False,False,False,True
ENSG00000220730,H3P27,True,False,False,True
ENSG00000220733,MTND3P20,False,False,False,True
ENSG00000220734,CMPK1P1,True,True,True,True
ENSG00000220739,,False,False,False,True
ENSG00000220744,RPL5P18,False,False,False,True
ENSG00000220745,C11orf98P2,False,False,False,True
ENSG00000220748,ISG20L2P1,False,False,False,True
ENSG00000220749,RPL21P28,False,False,False,True
ENSG00000220758,VN1R10P,False,False,False,True
ENSG00000220771,BOLA2P3,False,True,False,True
ENSG00000220773,RPSAP44,False,False,False,True
ENSG00000220785,MTMR9LP,True,False,False,True
ENSG00000220793,RPL21P119,False,True,False,True
ENSG00000220804,LINC01881,False,False,False,True
ENSG00000220831,NDUFA5P9,False,False,False,True
ENSG00000220842,RPL21P16,False,False,False,True
ENSG00000220848,RPS18P9,False,False,False,True
ENSG00000220867,HSPE1P26,False,False,False,True
ENSG00000220868,MRPL35P1,False,False,False,True
ENSG00000220871,DNAJC19P6,False,False,False,True
ENSG00000220875,H3C9P,True,True,True,True
ENSG00000220884,MESTP1,False,False,False,True
ENSG00000220891,PRAME-AS,False,True,False,True
ENSG00000220908,LINC02531,False,False,False,True
ENSG00000220913,,False,False,False,True
ENSG00000220918,LOC100422671,False,False,False,True
ENSG00000220920,RPS12P12,False,False,False,True
ENSG00000220924,OSTCP4,False,True,False,True
ENSG00000220925,IGBP1-AS2,False,False,False,True
ENSG00000220937,HNRNPA1P41,True,False,False,True
ENSG00000220948,TRIM51G,False,False,False,True
ENSG00000220949,,False,False,False,True
ENSG00000220960,,False,False,False,True
ENSG00000220986,,False,False,False,True
ENSG00000220988,SNORD88C,True,True,True,True
ENSG00000221015,RNU6ATAC29P,False,False,False,True
ENSG00000221017,MIR1323,False,False,False,True
ENSG00000221023,RNU6ATAC19P,False,False,False,True
ENSG00000221025,MIR1250,False,False,False,True
ENSG00000221028,MIR1231,False,False,False,True
ENSG00000221031,,False,True,False,True
ENSG00000221033,MIR1272,False,False,False,True
ENSG00000221036,MIR1193,False,False,False,True
ENSG00000221038,RNU6ATAC7P,True,True,True,True
ENSG00000221039,MIR1286,False,False,False,True
ENSG00000221040,LOC124904669,False,False,False,True
ENSG00000221042,,False,False,False,True
ENSG00000221043,LOC124901221,False,False,False,True
ENSG00000221044,LOC124904152,False,False,False,True
ENSG00000221046,RNU6ATAC38P,False,False,False,True
ENSG00000221052,MIR1266,False,False,False,True
ENSG00000221055,MIR1302-3,True,True,True,True
ENSG00000221059,RNU6ATAC6P,False,False,False,True
ENSG00000221060,LOC124900353,False,False,False,True
ENSG00000221063,MIR1296,False,False,False,True
ENSG00000221065,MIR1233-2,False,False,False,True
ENSG00000221066,SNORD111,False,False,False,True
ENSG00000221081,MIR320D2,False,False,False,True
ENSG00000221083,LOC124900452,True,False,False,True
ENSG00000221091,MIR1302-5,False,False,False,True
ENSG00000221093,LOC124900263,False,False,False,True
ENSG00000221102,SNORA11B,True,True,True,True
ENSG00000221114,RNU6ATAC30P,True,True,True,True
ENSG00000221116,SNORD110,True,True,True,True
ENSG00000221120,MIR1224,False,False,False,True
ENSG00000221125,LOC124904802,False,False,False,True
ENSG00000221139,LOC124900410,False,False,False,True
ENSG00000221148,LOC124900326,False,False,False,True
ENSG00000221164,SNORA11F,False,False,False,True
ENSG00000221176,MIR1207,True,True,True,True
ENSG00000221184,,False,False,False,True
ENSG00000221187,MIR548M,False,False,False,True
ENSG00000221190,MIR1184-2,False,False,False,True
ENSG00000221200,MIR1253,False,True,False,True
ENSG00000221203,MIR1262,False,False,False,True
ENSG00000221206,RNU6ATAC15P,False,False,False,True
ENSG00000221214,MIR548E,False,False,False,True
ENSG00000221216,RNU6ATAC27P,False,False,False,True
ENSG00000221227,MIR1305,False,False,False,True
ENSG00000221230,MIR548L,True,False,False,True
ENSG00000221238,MIR1285-2,False,False,False,True
ENSG00000221240,MIR1258,True,False,False,True
ENSG00000221241,SNORD88A,True,False,False,True
ENSG00000221245,LOC124900187,False,False,False,True
ENSG00000221251,MIR1263,True,False,False,True
ENSG00000221255,RNU6ATAC37P,True,False,False,True
ENSG00000221261,MIR1208,False,False,False,True
ENSG00000221263,MIR548P,False,False,False,True
ENSG00000221264,MIR1284,True,True,True,True
ENSG00000221265,MIR1255A,True,False,False,True
ENSG00000221269,MIR1302-8,False,True,False,True
ENSG00000221273,MIR1237,False,False,False,True
ENSG00000221275,MIR548I2,False,False,False,True
ENSG00000221287,MIR1289-2,True,True,True,True
ENSG00000221288,MIR663B,False,False,False,True
ENSG00000221296,MIR548T,False,False,False,True
ENSG00000221300,LOC124900542,False,True,False,True
ENSG00000221303,SNORA79,False,False,False,True
ENSG00000221305,MIR548I3,False,False,False,True
ENSG00000221325,MIR1200,False,False,False,True
ENSG00000221331,MIR548Q,False,True,False,True
ENSG00000221332,LOC124901509,False,False,False,True
ENSG00000221333,MIR548K,False,False,False,True
ENSG00000221340,RNU6ATAC18P,False,False,False,True
ENSG00000221345,LOC124901508,False,False,False,True
ENSG00000221348,MIR548F5,False,False,False,True
ENSG00000221355,MIR1288,False,False,False,True
ENSG00000221363,RNU6ATAC20P,False,False,False,True
ENSG00000221365,MIR1228,False,True,False,True
ENSG00000221369,MIR548G,False,False,False,True
ENSG00000221371,MIR1265,False,False,False,True
ENSG00000221375,RNU6ATAC23P,False,False,False,True
ENSG00000221381,SNORD88B,True,False,False,True
ENSG00000221387,RNU6ATAC8P,False,False,False,True
ENSG00000221390,MIR1295A,False,False,False,True
ENSG00000221393,MIR1302-6,False,False,False,True
ENSG00000221394,MIR1229,True,False,False,True
ENSG00000221398,LOC124900475,False,False,False,True
ENSG00000221400,SNORD3J,True,True,True,True
ENSG00000221406,MIR320B2,False,False,False,True
ENSG00000221410,MIR1238,True,False,False,True
ENSG00000221411,MIR1227,True,True,True,True
ENSG00000221420,SNORA81,True,True,True,True
ENSG00000221421,MIR1283-1,False,True,False,True
ENSG00000221430,MIR1294,True,False,False,True
ENSG00000221436,MIR548F3,False,False,False,True
ENSG00000221439,RNU4ATAC16P,True,False,False,True
ENSG00000221440,RNU6ATAC31P,False,False,False,True
ENSG00000221442,MIR548F4,False,False,False,True
ENSG00000221445,MIR1301,True,True,True,True
ENSG00000221455,LOC124901507,False,False,False,True
ENSG00000221456,MIR1202,False,False,False,True
ENSG00000221459,SNORA11C,False,False,False,True
ENSG00000221461,LOC124902101,False,True,False,True
ENSG00000221463,MIR1277,False,False,False,True
ENSG00000221464,MIR1271,True,False,False,True
ENSG00000221466,MIR548AJ2,False,False,False,True
ENSG00000221468,RNU6ATAC11P,False,True,False,True
ENSG00000221475,SNORA11D,False,False,False,True
ENSG00000221476,MIR1827,False,False,False,True
ENSG00000221479,MIR1251,False,False,False,True
ENSG00000221491,SNORA2C,False,False,False,True
ENSG00000221493,MIR320C1,True,False,False,True
ENSG00000221494,MIR548I4,False,False,False,True
ENSG00000221496,LOC124904153,False,False,False,True
ENSG00000221498,LOC124900540,False,False,False,True
ENSG00000221500,SNORD100,True,True,True,True
ENSG00000221502,MIR1245A,False,False,False,True
ENSG00000221507,RNU6ATAC40P,False,False,False,True
ENSG00000221510,MIR548O,True,False,False,True
ENSG00000221514,SNORD111B,True,True,True,True
ENSG00000221518,RNU6ATAC16P,False,False,False,True
ENSG00000221520,MIR1285-1,False,False,False,True
ENSG00000221525,MIR1185-1,False,False,False,True
ENSG00000221527,RNU6ATAC41P,False,True,False,True
ENSG00000221533,MIR1184-1,False,False,False,True
ENSG00000221537,MIR548H1,False,False,False,True
ENSG00000221539,SNORD99,True,True,True,True
ENSG00000221540,MIR1180,False,True,False,True
ENSG00000221545,MIR1255B2,False,False,False,True
ENSG00000221548,MIR1283-2,False,False,False,True
ENSG00000221552,MIR1303,False,True,False,True
ENSG00000221562,RNU6ATAC10P,False,False,False,True
ENSG00000221563,MIR1269A,True,False,False,True
ENSG00000221564,RNU6ATAC42P,False,False,False,True
ENSG00000221571,RNU6ATAC35P,False,False,False,True
ENSG00000221574,RNU6ATAC33P,False,False,False,True
ENSG00000221583,RNU6ATAC21P,False,False,False,True
ENSG00000221585,MIR1226,False,False,False,True
ENSG00000221586,MIR1261,False,False,False,True
ENSG00000221594,MIR548F1,False,False,False,True
ENSG00000221598,MIR1249,False,False,False,True
ENSG00000221601,RNU4ATAC2P,False,False,False,True
ENSG00000221603,MIR1184-3,False,False,False,True
ENSG00000221604,MIR1293,False,False,False,True
ENSG00000221611,LOC124903100,False,False,False,True
ENSG00000221614,MIR1185-2,False,False,False,True
ENSG00000221616,MIR548H4,False,False,False,True
ENSG00000221628,MIR1302-4,False,False,False,True
ENSG00000221630,MIR1179,True,False,False,True
ENSG00000221633,LOC124906382,False,False,False,True
ENSG00000221634,MIR1276,False,False,False,True
ENSG00000221638,LOC124906195,False,False,False,True
ENSG00000221639,LOC124900180,False,False,False,True
ENSG00000221641,MIR1268A,False,False,False,True
ENSG00000221643,SNORA77,False,False,False,True
ENSG00000221649,MIR1233-1,False,False,False,True
ENSG00000221650,MIR1267,False,False,False,True
ENSG00000221656,MIR1225,False,False,False,True
ENSG00000221662,MIR1290,False,False,False,True
ENSG00000221669,MIR548N,False,False,False,True
ENSG00000221673,LOC124904668,False,False,False,True
ENSG00000221676,RNU6ATAC,True,False,False,True
ENSG00000221680,MIR1278,False,False,False,True
ENSG00000221697,MIR1275,False,True,False,True
ENSG00000221698,MIR548H3,False,False,False,True
ENSG00000221703,MIR302E,False,False,False,True
ENSG00000221705,SNORA11E,False,False,False,True
ENSG00000221710,MIR1298,False,False,False,True
ENSG00000221711,,False,False,False,True
ENSG00000221716,SNORA11,False,False,False,True
ENSG00000221719,SNORA3C,False,False,False,True
ENSG00000221725,RNU6ATAC25P,False,False,False,True
ENSG00000221737,MIR548I1,False,False,False,True
ENSG00000221739,MIR1203,False,False,False,True
ENSG00000221740,SNORD93,True,True,True,True
ENSG00000221745,MIR1197,False,False,False,True
ENSG00000221750,SNORA11G,False,False,False,True
ENSG00000221753,,True,False,False,True
ENSG00000221754,MIR1260A,False,True,False,True
ENSG00000221760,MIR548J,False,False,False,True
ENSG00000221763,MIR1289-1,True,True,True,True
ENSG00000221768,MIR1302-7,False,False,False,True
ENSG00000221771,MIR1205,False,True,False,True
ENSG00000221782,MIR548F2,False,False,False,True
ENSG00000221783,MIR1183,False,False,False,True
ENSG00000221788,MIR1252,False,False,False,True
ENSG00000221792,MIR1282,True,True,True,True
ENSG00000221801,MIR548H2,True,False,False,True
ENSG00000221803,SNORD23,False,False,False,True
ENSG00000221806,RNU6ATAC34P,False,False,False,True
ENSG00000221808,MIR1256,False,False,False,True
ENSG00000221813,OR6B1,False,False,False,True
ENSG00000221817,PPP3CB-AS1,True,True,True,True
ENSG00000221818,EBF2,True,True,True,True
ENSG00000221819,GAS8-AS1,False,False,False,True
ENSG00000221821,PEX39,True,False,False,True
ENSG00000221823,PPP3R1,True,True,True,True
ENSG00000221826,PSG3,False,False,False,True
ENSG00000221829,FANCG,True,True,True,True
ENSG00000221836,OR2A5,False,False,False,True
ENSG00000221837,KRTAP10-9,False,False,False,True
ENSG00000221838,AP4M1,True,True,True,True
ENSG00000221840,OR4A5,False,False,False,True
ENSG00000221843,SPATA31H1,False,True,False,True
ENSG00000221844,DPP3P2,False,False,False,True
ENSG00000221845,LINC02902,False,True,False,True
ENSG00000221849,LOC100631243,False,True,False,True
ENSG00000221852,KRTAP1-5,False,False,False,True
ENSG00000221855,TAS2R41,False,False,False,True
ENSG00000221857,,False,False,False,True
ENSG00000221858,OR2A12,False,False,False,True
ENSG00000221859,KRTAP10-10,False,False,False,True
ENSG00000221864,KRTAP12-2,False,False,False,True
ENSG00000221866,PLXNA4,False,True,False,True
ENSG00000221867,MAGEA3,False,True,False,True
ENSG00000221869,CEBPD,True,True,True,True
ENSG00000221874,ZNF816-ZNF321P,True,True,True,True
ENSG00000221878,PSG7,False,False,False,True
ENSG00000221879,MRPS21P3,False,False,False,True
ENSG00000221880,KRTAP1-3,False,False,False,True
ENSG00000221882,OR3A2,False,False,False,True
ENSG00000221883,ARIH2OS,True,True,True,True
ENSG00000221886,ZBED8,True,True,True,True
ENSG00000221887,HMSD,True,False,False,True
ENSG00000221888,OR1C1,False,False,False,True
ENSG00000221890,NPTXR,True,True,True,True
ENSG00000221891,FAM218BP,False,False,False,True
ENSG00000221900,POM121L12,False,False,False,True
ENSG00000221909,ZBED8L,True,True,True,True
ENSG00000221910,OR2F2,False,False,False,True
ENSG00000221914,PPP2R2A,True,True,True,True
ENSG00000221916,C19orf73,True,True,True,True
ENSG00000221923,ZNF880,True,False,False,True
ENSG00000221926,TRIM16,True,True,True,True
ENSG00000221930,DENND10P1,False,False,False,True
ENSG00000221931,OR6X1,False,False,False,True
ENSG00000221932,HEPN1,False,False,False,True
ENSG00000221933,OR2A25,False,False,False,True
ENSG00000221937,TAS2R40,True,True,True,True
ENSG00000221938,OR2A14,False,False,False,True
ENSG00000221944,TIGD1,True,True,True,True
ENSG00000221946,FXYD7,True,True,True,True
ENSG00000221947,XKR9,True,True,True,True
ENSG00000221949,LINC01465,True,True,True,True
ENSG00000221953,LINC02897,True,True,True,True
ENSG00000221954,OR4C12,False,False,False,True
ENSG00000221955,SLC12A8,False,False,False,True
ENSG00000221957,KIR2DS4,False,False,False,True
ENSG00000221962,TMEM14EP,False,False,False,True
ENSG00000221963,APOL6,True,True,True,True
ENSG00000221968,FADS3,True,True,True,True
ENSG00000221970,OR2A1,False,False,False,True
ENSG00000221971,TTC4P1,False,False,False,True
ENSG00000221977,OR4E2,False,False,False,True
ENSG00000221978,CCNL2,True,True,True,True
ENSG00000221983,UBA52,True,True,True,True
ENSG00000221986,MYBPHL,False,True,False,True
ENSG00000221988,PPT2,True,True,True,True
ENSG00000221989,OR2A2,False,False,False,True
ENSG00000221990,EXOC3-AS1,True,True,True,True
ENSG00000221994,ZNF630,True,True,True,True
ENSG00000221996,OR52B4,False,True,False,True
ENSG00000222000,,False,False,False,True
ENSG00000222001,LOC101928881,False,False,False,True
ENSG00000222004,LINC02860,False,True,False,True
ENSG00000222005,LINC01118,True,True,True,True
ENSG00000222007,,False,False,False,True
ENSG00000222009,BTBD19,True,True,True,True
ENSG00000222011,FAM185A,True,True,True,True
ENSG00000222012,LOC105375614,False,True,False,True
ENSG00000222014,RAB6C,False,False,False,True
ENSG00000222017,,False,False,False,True
ENSG00000222018,C21orf140,False,False,False,True
ENSG00000222019,URAHP,False,True,False,True
ENSG00000222020,HDAC4-AS1,True,True,True,True
ENSG00000222022,,False,False,False,True
ENSG00000222024,,False,False,False,True
ENSG00000222028,PSMB11,False,False,False,True
ENSG00000222030,,False,False,False,True
ENSG00000222031,,False,False,False,True
ENSG00000222032,,False,False,False,True
ENSG00000222033,LINC01124,True,True,True,True
ENSG00000222035,KIAA2012-AS1,True,False,False,True
ENSG00000222036,POTEM,False,False,False,True
ENSG00000222037,IGLC6,False,True,False,True
ENSG00000222038,POTEJ,False,False,False,True
ENSG00000222041,CYTOR,True,True,True,True
ENSG00000222042,,False,False,False,True
ENSG00000222043,,True,True,True,True
ENSG00000222044,,False,True,False,True
ENSG00000222046,DCDC2B,False,False,False,True
ENSG00000222047,C10orf55,False,False,False,True
ENSG00000222051,RNU6-1165P,False,False,False,True
ENSG00000222054,RNA5SP177,False,False,False,True
ENSG00000222057,RNU4-62P,True,False,False,True
ENSG00000222067,RNU4-86P,True,True,True,True
ENSG00000222068,RN7SKP154,False,False,False,True
ENSG00000222069,RN7SKP285,True,True,True,True
ENSG00000222071,MIR1915,True,True,True,True
ENSG00000222072,Y_RNA,False,False,False,True
ENSG00000222076,RNU2-3P,False,False,False,True
ENSG00000222078,RN7SKP110,True,False,False,True
ENSG00000222087,RNU6-721P,False,False,False,True
ENSG00000222092,RNU6-908P,False,False,False,True
ENSG00000222094,RNU2-65P,False,False,False,True
ENSG00000222095,LOC124903422,False,False,False,True
ENSG00000222099,RN7SKP32,False,False,False,True
ENSG00000222102,RN7SKP232,True,False,False,True
ENSG00000222107,RN7SKP117,False,False,False,True
ENSG00000222108,RNA5SP317,False,False,False,True
ENSG00000222111,RN7SKP148,False,False,False,True
ENSG00000222112,RN7SKP16,False,True,False,True
ENSG00000222114,RNU6-985P,False,False,False,True
ENSG00000222118,RNA5SP487,False,False,False,True
ENSG00000222122,RNU6-648P,False,False,False,True
ENSG00000222123,RNA5SP390,False,False,False,True
ENSG00000222126,RNU2-9P,False,False,False,True
ENSG00000222129,RNA5SP36,False,False,False,True
ENSG00000222139,RNU6-380P,False,False,False,True
ENSG00000222145,LOC124901521,True,False,False,True
ENSG00000222146,RNU4-37P,False,False,False,True
ENSG00000222148,RNY4P30,False,False,False,True
ENSG00000222150,RNA5SP239,False,False,False,True
ENSG00000222154,RN7SKP218,False,False,False,True
ENSG00000222160,Y_RNA,False,True,False,True
ENSG00000222162,RN7SKP151,False,False,False,True
ENSG00000222164,RN7SKP266,False,False,False,True
ENSG00000222170,RNU6-257P,False,False,False,True
ENSG00000222174,RN7SKP146,False,False,False,True
ENSG00000222177,RNU4-30P,False,False,False,True
ENSG00000222178,RNA5SP181,False,False,False,True
ENSG00000222179,RN7SKP26,False,False,False,True
ENSG00000222182,RNA5SP156,True,False,False,True
ENSG00000222185,LOC124903421,False,False,False,True
ENSG00000222202,RNU4-26P,False,False,False,True
ENSG00000222205,RNA5SP266,False,False,False,True
ENSG00000222206,Y_RNA,False,False,False,True
ENSG00000222207,RNA5SP407,False,False,False,True
ENSG00000222208,RNA5SP129,False,False,False,True
ENSG00000222209,RNA5SP56,False,False,False,True
ENSG00000222210,RN7SKP65,False,False,False,True
ENSG00000222213,RNU6-588P,True,True,True,True
ENSG00000222220,RN7SKP129,False,False,False,True
ENSG00000222222,RNU2-17P,True,True,True,True
ENSG00000222224,Y_RNA,False,False,False,True
ENSG00000222225,LOC124906683,False,False,False,True
ENSG00000222230,RNA5SP158,True,False,False,True
ENSG00000222231,RNU2-54P,False,False,False,True
ENSG00000222232,RNA5SP89,False,True,False,True
ENSG00000222236,RNA5SP163,False,False,False,True
ENSG00000222238,RNU2-43P,False,False,False,True
ENSG00000222240,RN7SKP156,False,False,False,True
ENSG00000222244,RNA5SP431,False,False,False,True
ENSG00000222246,MIR1471,False,True,False,True
ENSG00000222248,RNA5SP201,False,True,False,True
ENSG00000222249,RNU6-262P,True,False,False,True
ENSG00000222251,RNA5SP95,False,False,False,True
ENSG00000222255,RNU6-101P,False,False,False,True
ENSG00000222257,RN7SKP199,False,False,False,True
ENSG00000222259,RN7SKP114,True,True,True,True
ENSG00000222266,RNU6-757P,False,False,False,True
ENSG00000222267,RNU6-892P,False,False,False,True
ENSG00000222268,RNA5SP425,False,False,False,True
ENSG00000222276,RNU2-33P,False,False,False,True
ENSG00000222281,RN7SKP111,False,False,False,True
ENSG00000222282,RNU6-584P,False,False,False,True
ENSG00000222285,RNA5SP193,False,False,False,True
ENSG00000222287,RNU6-1043P,True,True,True,True
ENSG00000222293,RNU2-36P,False,False,False,True
ENSG00000222297,RNU6-1156P,False,False,False,True
ENSG00000222300,RNU2-21P,False,False,False,True
ENSG00000222302,RNA5SP371,False,False,False,True
ENSG00000222303,RNU6-935P,False,False,False,True
ENSG00000222305,Y_RNA,False,False,False,True
ENSG00000222308,RNA5SP198,True,False,False,True
ENSG00000222312,RNA5SP178,False,False,False,True
ENSG00000222313,RN7SKP267,False,False,False,True
ENSG00000222314,LOC124906683,False,False,False,True
ENSG00000222317,RNA5SP118,False,False,False,True
ENSG00000222320,RNU6-1050P,False,False,False,True
ENSG00000222321,MIR1912,False,False,False,True
ENSG00000222327,RNU6-855P,True,False,False,True
ENSG00000222328,RNU2-2,True,True,True,True
ENSG00000222329,LOC124906683,False,False,False,True
ENSG00000222335,Y_RNA,False,False,False,True
ENSG00000222337,RN7SKP225,False,False,False,True
ENSG00000222338,RNU6-174P,True,False,False,True
ENSG00000222343,RN7SKP139,False,False,False,True
ENSG00000222344,RNU6-613P,False,False,False,True
ENSG00000222345,SNORD19C,True,False,False,True
ENSG00000222346,RNA5SP237,False,True,False,True
ENSG00000222351,RNY1P15,True,True,True,True
ENSG00000222352,RN7SKP221,False,True,False,True
ENSG00000222355,RNU2-29P,False,False,False,True
ENSG00000222356,RNU6-710P,True,False,False,True
ENSG00000222357,RNU2-20P,False,False,False,True
ENSG00000222359,LOC124906683,False,False,False,True
ENSG00000222361,RNU6-1186P,False,True,False,True
ENSG00000222363,RNU4-34P,True,True,True,True
ENSG00000222365,SNORD12B,True,True,True,True
ENSG00000222370,SNORA36B,False,False,False,True
ENSG00000222371,RN7SKP202,False,False,False,True
ENSG00000222375,RN7SKP127,True,False,False,True
ENSG00000222376,RN7SKP152,False,False,False,True
ENSG00000222378,RNA5SP44,False,False,False,True
ENSG00000222383,RNA5SP203,False,False,False,True
ENSG00000222385,RN7SKP158,False,False,False,True
ENSG00000222386,RN7SKP86,False,False,False,True
ENSG00000222389,RNU2-28P,False,False,False,True
ENSG00000222394,Y_RNA,False,False,False,True
ENSG00000222395,Y_RNA,True,False,False,True
ENSG00000222397,RN7SKP229,False,False,False,True
ENSG00000222398,RNU6-554P,False,False,False,True
ENSG00000222399,LOC124906683,False,False,False,True
ENSG00000222404,RN7SKP281,False,False,False,True
ENSG00000222405,RNU4-65P,False,False,False,True
ENSG00000222407,RNA5SP80,False,False,False,True
ENSG00000222412,Y_RNA,False,True,False,True
ENSG00000222413,RN7SKP125,False,False,False,True
ENSG00000222414,RNU2-59P,False,False,False,True
ENSG00000222416,RNA5SP274,False,False,False,True
ENSG00000222418,RNA5SP113,False,False,False,True
ENSG00000222419,RNA5SP511,False,False,False,True
ENSG00000222421,Y_RNA,False,False,False,True
ENSG00000222426,RNU2-50P,False,False,False,True
ENSG00000222427,RNA5SP338,False,False,False,True
ENSG00000222428,RNA5SP231,False,False,False,True
ENSG00000222429,RNU6-955P,False,False,False,True
ENSG00000222430,Y_RNA,True,False,False,True
ENSG00000222431,RNU6-141P,False,True,False,True
ENSG00000222432,Y_RNA,False,False,False,True
ENSG00000222436,RN7SKP278,False,False,False,True
ENSG00000222438,RNU6-1077P,True,True,True,True
ENSG00000222439,RNU6-994P,False,False,False,True
ENSG00000222440,RNU2-26P,False,False,False,True
ENSG00000222445,RN7SKP56,False,True,False,True
ENSG00000222448,RN7SKP150,True,False,False,True
ENSG00000222449,RNU6-1140P,False,False,False,True
ENSG00000222451,RN7SKP143,False,False,False,True
ENSG00000222452,RN7SKP59,False,False,False,True
ENSG00000222455,RNA5SP296,False,False,False,True
ENSG00000222457,RNU6-121P,True,False,False,True
ENSG00000222459,RNA5SP293,False,False,False,True
ENSG00000222460,RN7SKP271,False,False,False,True
ENSG00000222465,RNU2-5P,False,False,False,True
ENSG00000222467,Y_RNA,True,False,False,True
ENSG00000222468,RNA5SP261,False,False,False,True
ENSG00000222472,RN7SKP7,False,False,False,True
ENSG00000222477,RNU2-23P,False,False,False,True
ENSG00000222486,RNU6-77P,False,False,False,True
ENSG00000222488,RNU6-285P,False,False,False,True
ENSG00000222489,SNORA79B,False,False,False,True
ENSG00000222490,RNU6-712P,False,False,False,True
ENSG00000222496,RN7SKP200,False,False,False,True
ENSG00000222499,RN7SKP177,False,False,False,True
ENSG00000222500,RNA5SP475,True,False,False,True
ENSG00000222501,RNU4-25P,False,False,False,True
ENSG00000222503,Y_RNA,False,False,False,True
ENSG00000222506,Y_RNA,True,False,False,True
ENSG00000222509,Y_RNA,False,False,False,True
ENSG00000222511,Y_RNA,False,True,False,True
ENSG00000222514,RN7SKP223,False,True,False,True
ENSG00000222515,RN7SKP240,True,False,False,True
ENSG00000222520,RNA5SP451,False,True,False,True
ENSG00000222522,RNU6-519P,False,False,False,True
ENSG00000222524,RN7SKP109,False,False,False,True
ENSG00000222529,Y_RNA,False,False,False,True
ENSG00000222532,MIR1468,False,False,False,True
ENSG00000222533,RNU6-705P,False,False,False,True
ENSG00000222536,RNU2-39P,False,False,False,True
ENSG00000222543,RN7SKP220,False,False,False,True
ENSG00000222544,RNU6-735P,False,False,False,True
ENSG00000222546,RNA5SP251,False,False,False,True
ENSG00000222552,RNA5SP60,False,False,False,True
ENSG00000222558,RNU6-1064P,False,False,False,True
ENSG00000222560,RNU4-43P,False,False,False,True
ENSG00000222561,RNU6-1025P,False,True,False,True
ENSG00000222574,RN7SKP61,False,False,False,True
ENSG00000222578,RNA5SP345,True,False,False,True
ENSG00000222579,Y_RNA,False,False,False,True
ENSG00000222581,RNU2-47P,False,False,False,True
ENSG00000222582,RNU2-66P,False,False,False,True
ENSG00000222583,RN7SKP222,False,False,False,True
ENSG00000222585,RNA5SP494,False,False,False,True
ENSG00000222588,LOC124900296,False,False,False,True
ENSG00000222589,RN7SKP159,False,False,False,True
ENSG00000222592,RNU6-887P,False,False,False,True
ENSG00000222594,RN7SKP235,True,True,True,True
ENSG00000222598,RNU2-49P,False,False,False,True
ENSG00000222601,Y_RNA,False,False,False,True
ENSG00000222604,,True,True,True,True
ENSG00000222607,RNU6-628P,False,False,False,True
ENSG00000222608,RNA5SP504,False,False,False,True
ENSG00000222609,RNU4-69P,False,False,False,True
ENSG00000222610,RNU6-402P,False,False,False,True
ENSG00000222612,RNU2-52P,False,False,False,True
ENSG00000222613,Y_RNA,False,False,False,True
