gene_id,mean_tpm,is_switching,in_zero_stratum
ENSG00000166963,3.3,True,False
ENSG00000166965,7.94,True,False
ENSG00000166971,2.9749999999999996,True,False
ENSG00000166974,22.48,False,False
ENSG00000166979,0.08,True,True
ENSG00000166987,1.8599999999999999,True,False
ENSG00000166997,2.01,True,False
ENSG00000167004,9.02,False,False
ENSG00000167005,91.245,False,False
ENSG00000167034,0.015,False,True
ENSG00000167037,0.0,False,True
ENSG00000167046,0.0,False,True
ENSG00000167065,0.9,True,False
ENSG00000167080,0.0,False,True
ENSG00000167081,0.095,True,True
ENSG00000167083,0.0,True,True
ENSG00000167085,147.765,False,False
ENSG00000167088,743.0250000000001,False,False
ENSG00000167094,0.0,False,True
ENSG00000167100,0.0,True,True
ENSG00000167103,0.36,False,False
ENSG00000167105,0.59,False,False
ENSG00000167106,0.12,True,False
ENSG00000167107,0.73,True,False
ENSG00000167110,14.7,False,False
ENSG00000167112,6.67,False,False
ENSG00000167113,6.54,False,False
ENSG00000167114,0.365,False,False
ENSG00000167118,8.265,False,False
ENSG00000167130,2.2750000000000004,False,False
ENSG00000167131,0.07,True,True
ENSG00000167136,3.08,False,False
ENSG00000167182,0.555,True,False
ENSG00000167186,1.98,True,False
ENSG00000167191,0.585,True,False
ENSG00000167194,0.0,False,True
ENSG00000167196,20.045,False,False
ENSG00000167202,0.275,True,False
ENSG00000167216,0.1,False,False
ENSG00000167220,4.415,False,False
ENSG00000167232,0.73,True,False
ENSG00000167257,4.395,False,False
ENSG00000167258,2.215,False,False
ENSG00000167264,4.225,False,False
ENSG00000167272,178.4,False,False
ENSG00000167280,0.07,False,True
ENSG00000167283,1569.3899999999999,False,False
ENSG00000167291,0.005,False,True
ENSG00000167302,0.615,True,False
ENSG00000167306,0.12000000000000001,True,False
ENSG00000167311,0.03,False,True
ENSG00000167315,14.22,True,False
ENSG00000167323,5.28,False,False
ENSG00000167325,92.43,False,False
ENSG00000167333,3.4299999999999997,True,False
ENSG00000167371,0.005,True,True
ENSG00000167377,2.85,True,False
ENSG00000167378,6.68,False,False
ENSG00000167380,13.625,True,False
ENSG00000167384,1.275,False,False
ENSG00000167393,0.005,False,True
ENSG00000167394,0.14,True,False
ENSG00000167395,0.085,True,True
ENSG00000167397,23.924999999999997,False,False
ENSG00000167414,1.94,True,False
ENSG00000167419,0.0,False,True
ENSG00000167447,2.4349999999999996,False,False
ENSG00000167461,9.335,False,False
ENSG00000167468,48.545,False,False
ENSG00000167470,1.145,False,False
ENSG00000167476,0.03,False,True
ENSG00000167483,0.025,True,True
ENSG00000167487,0.11,True,False
ENSG00000167491,3.495,False,False
ENSG00000167508,9.61,False,False
ENSG00000167513,0.65,False,False
ENSG00000167515,271.72,False,False
ENSG00000167522,3.835,False,False
ENSG00000167523,2.6550000000000002,True,False
ENSG00000167525,0.625,True,False
ENSG00000167526,176.71,False,False
ENSG00000167528,1.335,True,False
ENSG00000167535,0.29000000000000004,True,False
ENSG00000167536,0.05,False,True
ENSG00000167543,0.065,True,True
ENSG00000167548,0.99,False,False
ENSG00000167549,0.04,True,True
ENSG00000167550,18.255,False,False
ENSG00000167552,14.735,False,False
ENSG00000167553,518.735,False,False
ENSG00000167555,0.855,True,False
ENSG00000167562,2.935,False,False
ENSG00000167565,3.525,False,False
ENSG00000167566,0.085,True,True
ENSG00000167578,0.125,True,False
ENSG00000167595,0.795,False,False
ENSG00000167600,0.12000000000000001,True,False
ENSG00000167604,0.48,False,False
ENSG00000167615,1.4649999999999999,False,False
ENSG00000167617,0.0,True,True
ENSG00000167619,0.005,False,True
ENSG00000167625,1.665,True,False
ENSG00000167632,0.495,True,False
ENSG00000167634,0.045,False,True
ENSG00000167635,23.305,False,False
ENSG00000167637,4.175,True,False
ENSG00000167641,0.52,True,False
ENSG00000167645,9.41,False,False
ENSG00000167653,0.005,False,True
ENSG00000167657,0.11499999999999999,False,False
ENSG00000167658,251.815,False,False
ENSG00000167670,1.4649999999999999,False,False
ENSG00000167671,0.42000000000000004,False,False
ENSG00000167674,0.235,False,False
ENSG00000167680,0.0,True,True
ENSG00000167693,0.005,True,True
ENSG00000167695,1.065,False,False
ENSG00000167699,39.125,False,False
ENSG00000167700,0.305,True,False
ENSG00000167702,0.035,True,True
ENSG00000167703,0.02,True,True
ENSG00000167705,0.615,False,False
ENSG00000167716,0.025,False,True
ENSG00000167720,8.825,True,False
ENSG00000167721,10.48,False,False
ENSG00000167733,0.25,True,False
ENSG00000167740,0.875,True,False
ENSG00000167747,5.235,False,False
ENSG00000167749,0.0,True,True
ENSG00000167766,12.555,False,False
ENSG00000167770,91.235,False,False
ENSG00000167771,0.01,True,True
ENSG00000167774,0.0,False,True
ENSG00000167775,0.515,False,False
ENSG00000167778,1.01,False,False
ENSG00000167779,0.18,True,False
ENSG00000167785,3.0300000000000002,True,False
ENSG00000167792,9.08,False,False
ENSG00000167797,3.9050000000000002,False,False
ENSG00000167799,0.28,True,False
ENSG00000167807,0.01,False,True
ENSG00000167815,771.4200000000001,False,False
ENSG00000167842,8.370000000000001,True,False
ENSG00000167858,0.02,False,True
ENSG00000167861,0.19,False,False
ENSG00000167862,22.875,False,False
ENSG00000167863,615.09,False,False
ENSG00000167874,0.060000000000000005,True,True
ENSG00000167881,19.215,False,False
ENSG00000167895,0.15,True,False
ENSG00000167900,8.49,False,False
ENSG00000167904,40.370000000000005,False,False
ENSG00000167912,0.065,True,True
ENSG00000167914,0.03,False,True
ENSG00000167920,119.975,False,False
ENSG00000167925,0.535,False,False
ENSG00000167930,1.0,False,False
ENSG00000167941,0.0,False,True
ENSG00000167962,0.13,False,False
ENSG00000167965,1.145,False,False
ENSG00000167967,0.45499999999999996,False,False
ENSG00000167969,3.49,False,False
ENSG00000167971,0.0,True,True
ENSG00000167972,0.495,False,False
ENSG00000167977,0.5449999999999999,False,False
ENSG00000167978,19.895,False,False
ENSG00000167981,0.14,True,False
ENSG00000167984,0.03,True,True
ENSG00000167985,98.975,True,False
ENSG00000167987,0.44,True,False
ENSG00000167996,261.69500000000005,False,False
ENSG00000168002,430.075,True,False
ENSG00000168003,15.84,False,False
ENSG00000168005,0.61,False,False
ENSG00000168010,0.275,True,False
ENSG00000168014,2.885,False,False
ENSG00000168016,0.305,True,False
ENSG00000168026,0.16999999999999998,True,False
ENSG00000168028,1936.63,False,False
ENSG00000168032,0.465,True,False
ENSG00000168038,2.19,True,False
ENSG00000168040,0.25,False,False
ENSG00000168056,0.065,True,True
ENSG00000168061,0.17,False,False
ENSG00000168066,9.879999999999999,True,False
ENSG00000168067,0.14500000000000002,True,False
ENSG00000168071,0.22999999999999998,True,False
ENSG00000168078,168.465,False,False
ENSG00000168090,116.805,False,False
ENSG00000168092,52.545,False,False
ENSG00000168096,0.37,False,False
ENSG00000168101,1.0899999999999999,True,False
ENSG00000168116,22.34,False,False
ENSG00000168118,6.87,True,False
ENSG00000168124,0.0,False,True
ENSG00000168135,0.0,True,True
ENSG00000168137,22.71,False,False
ENSG00000168152,2.715,True,False
ENSG00000168159,1.81,False,False
ENSG00000168172,1.72,False,False
ENSG00000168175,38.835,False,False
ENSG00000168209,5.5600000000000005,False,False
ENSG00000168216,54.625,True,False
ENSG00000168228,3.565,False,False
ENSG00000168237,0.095,True,True
ENSG00000168246,0.0,True,True
ENSG00000168255,1.3650000000000002,True,False
ENSG00000168259,59.33,False,False
ENSG00000168264,12.045,False,False
ENSG00000168268,20.505000000000003,False,False
ENSG00000168273,26.049999999999997,True,False
ENSG00000168275,125.92500000000001,False,False
ENSG00000168282,0.01,False,True
ENSG00000168283,14.34,False,False
ENSG00000168286,1.97,False,False
ENSG00000168288,573.595,False,False
ENSG00000168291,105.205,False,False
ENSG00000168297,2.38,True,False
ENSG00000168298,1.655,False,False
ENSG00000168300,4.0600000000000005,False,False
ENSG00000168301,3.585,True,False
ENSG00000168303,5.615,False,False
ENSG00000168310,5.859999999999999,True,False
ENSG00000168348,0.0,False,True
ENSG00000168356,0.005,False,True
ENSG00000168374,183.505,False,False
ENSG00000168385,75.785,False,False
ENSG00000168389,0.0,True,True
ENSG00000168393,6.550000000000001,False,False
ENSG00000168394,0.9450000000000001,True,False
ENSG00000168395,8.95,False,False
ENSG00000168397,5.015000000000001,False,False
ENSG00000168398,0.0,False,True
ENSG00000168404,0.94,True,False
ENSG00000168411,13.175,False,False
ENSG00000168434,3.37,False,False
ENSG00000168438,10.885,False,False
ENSG00000168439,38.81,False,False
ENSG00000168461,16.345,False,False
ENSG00000168476,0.8799999999999999,False,False
ENSG00000168481,0.0,True,True
ENSG00000168484,0.0,True,True
ENSG00000168487,0.08,False,True
ENSG00000168488,4.015,False,False
ENSG00000168491,0.0,True,True
ENSG00000168495,7.055,True,False
ENSG00000168496,40.225,False,False
ENSG00000168497,14.755,True,False
ENSG00000168502,0.315,True,False
ENSG00000168505,0.01,True,True
ENSG00000168509,0.595,False,False
ENSG00000168517,0.0,True,True
ENSG00000168528,0.01,True,True
ENSG00000168538,7.39,False,False
ENSG00000168539,0.0,True,True
ENSG00000168556,2.215,True,False
ENSG00000168564,4.08,True,False
ENSG00000168566,4.335,True,False
ENSG00000168569,5.375,True,False
ENSG00000168575,3.05,False,False
ENSG00000168589,0.0,True,True
ENSG00000168591,3.66,True,False
ENSG00000168594,0.0,False,True
ENSG00000168610,108.33,False,False
ENSG00000168612,1.65,False,False
ENSG00000168615,8.2,False,False
ENSG00000168646,0.185,True,False
ENSG00000168653,1927.01,False,False
ENSG00000168658,0.0,True,True
ENSG00000168661,5.845000000000001,True,False
ENSG00000168672,0.01,True,True
ENSG00000168675,0.06,False,True
ENSG00000168676,0.03,True,True
ENSG00000168701,185.22,False,False
ENSG00000168710,18.055,False,False
ENSG00000168724,19.240000000000002,False,False
ENSG00000168734,0.21000000000000002,True,False
ENSG00000168748,0.0,True,True
ENSG00000168758,0.265,True,False
ENSG00000168763,0.935,False,False
ENSG00000168765,23.674999999999997,False,False
ENSG00000168769,0.78,True,False
ENSG00000168772,0.0,True,True
ENSG00000168778,0.49,True,False
ENSG00000168779,0.35,True,False
ENSG00000168785,0.405,False,False
ENSG00000168792,0.54,True,False
ENSG00000168795,1.585,False,False
ENSG00000168802,12.085,False,False
ENSG00000168803,11.765,False,False
ENSG00000168806,1.835,False,False
ENSG00000168807,1.12,True,False
ENSG00000168811,0.0,False,True
ENSG00000168813,1.865,True,False
ENSG00000168818,4.055,False,False
ENSG00000168824,0.0,False,True
ENSG00000168826,0.32499999999999996,True,False
ENSG00000168827,28.445,False,False
ENSG00000168872,17.67,False,False
ENSG00000168874,0.0,False,True
ENSG00000168876,20.095,True,False
ENSG00000168883,47.585,True,False
ENSG00000168884,0.555,False,False
ENSG00000168887,21.445,False,False
ENSG00000168890,2.84,True,False
ENSG00000168894,346.29499999999996,False,False
ENSG00000168899,1.435,False,False
ENSG00000168904,5.84,True,False
ENSG00000168906,79.71000000000001,False,False
ENSG00000168913,0.0,True,True
ENSG00000168917,1.83,True,False
ENSG00000168918,0.47500000000000003,True,False
ENSG00000168924,3.135,False,False
ENSG00000168936,0.19,False,False
ENSG00000168938,1.7650000000000001,True,False
ENSG00000168939,0.030000000000000002,False,True
ENSG00000168944,2.105,False,False
ENSG00000168952,0.585,True,False
ENSG00000168958,7.484999999999999,True,False
ENSG00000168970,0.065,True,True
ENSG00000168993,0.01,True,True
ENSG00000168994,0.0,True,True
ENSG00000169016,9.79,False,False
ENSG00000169018,4.234999999999999,False,False
ENSG00000169019,29.96,True,False
ENSG00000169020,1877.6550000000002,False,False
ENSG00000169021,7.92,False,False
ENSG00000169032,5.725,False,False
ENSG00000169045,89.625,True,False
ENSG00000169047,0.0,True,True
ENSG00000169062,11.21,False,False
ENSG00000169071,4.205,True,False
ENSG00000169084,0.415,True,False
ENSG00000169087,1.31,True,False
ENSG00000169093,0.365,True,False
ENSG00000169100,19.03,False,False
ENSG00000169105,1.135,True,False
ENSG00000169118,2.995,False,False
ENSG00000169131,0.35000000000000003,True,False
ENSG00000169136,3.735,True,False
ENSG00000169139,227.15,True,False
ENSG00000169155,3.45,True,False
ENSG00000169174,2.56,True,False
ENSG00000169180,8.73,False,False
ENSG00000169181,0.0,False,True
ENSG00000169188,12.51,False,False
ENSG00000169189,106.655,False,False
ENSG00000169193,10.645,True,False
ENSG00000169213,0.095,True,True
ENSG00000169217,2.815,True,False
ENSG00000169218,0.0,False,True
ENSG00000169221,1.78,False,False
ENSG00000169223,2.145,False,False
ENSG00000169228,10.195,False,False
ENSG00000169230,30.195,False,False
ENSG00000169231,0.67,True,False
ENSG00000169241,76.025,False,False
ENSG00000169242,2.13,True,False
ENSG00000169249,4.09,True,False
ENSG00000169251,82.105,True,False
ENSG00000169252,0.0,False,True
ENSG00000169255,0.465,True,False
ENSG00000169258,0.10500000000000001,True,False
ENSG00000169288,46.095,False,False
ENSG00000169291,0.0,False,True
ENSG00000169299,10.965,False,False
ENSG00000169314,0.005,False,True
ENSG00000169359,4.625,False,False
ENSG00000169371,43.735,False,False
ENSG00000169372,16.21,True,False
ENSG00000169375,6.01,False,False
ENSG00000169379,3.24,False,False
ENSG00000169398,10.26,True,False
ENSG00000169410,3.3600000000000003,False,False
ENSG00000169418,0.0,False,True
ENSG00000169427,0.09,True,True
ENSG00000169435,0.0,True,True
ENSG00000169439,0.355,True,False
ENSG00000169442,253.075,False,False
ENSG00000169446,12.735,False,False
ENSG00000169490,19.525,False,False
ENSG00000169499,1.665,False,False
ENSG00000169504,9.43,False,False
ENSG00000169508,6.525,True,False
ENSG00000169509,0.0,False,True
ENSG00000169519,13.77,False,False
ENSG00000169554,20.630000000000003,True,False
ENSG00000169564,14.215,False,False
ENSG00000169570,0.625,True,False
ENSG00000169583,0.0,True,True
ENSG00000169592,0.25,False,False
ENSG00000169598,1.995,True,False
ENSG00000169599,23.805,False,False
ENSG00000169604,0.1,True,False
ENSG00000169607,8.585,True,False
ENSG00000169609,35.144999999999996,True,False
ENSG00000169612,74.07,True,False
ENSG00000169618,0.02,True,True
ENSG00000169621,0.10500000000000001,False,False
ENSG00000169635,1.69,True,False
ENSG00000169641,7.08,True,False
ENSG00000169660,0.655,True,False
ENSG00000169679,42.760000000000005,False,False
ENSG00000169682,0.39,False,False
ENSG00000169683,0.015,True,True
ENSG00000169684,2.455,True,False
ENSG00000169689,28.205,False,False
ENSG00000169692,0.07,False,True
ENSG00000169696,0.73,False,False
ENSG00000169710,0.23,False,False
ENSG00000169714,450.175,False,False
ENSG00000169715,0.17,True,False
ENSG00000169718,5.57,False,False
ENSG00000169727,3.16,False,False
ENSG00000169733,0.21000000000000002,False,False
ENSG00000169738,17.965,False,False
ENSG00000169740,13.48,True,False
ENSG00000169750,0.285,False,False
ENSG00000169752,1.345,True,False
ENSG00000169756,47.91,False,False
ENSG00000169758,0.005,True,True
ENSG00000169760,0.0,True,True
ENSG00000169762,1.0899999999999999,False,False
ENSG00000169764,36.14,False,False
ENSG00000169783,0.045,True,True
ENSG00000169813,133.505,False,False
ENSG00000169814,17.61,True,False
ENSG00000169826,1.02,True,False
ENSG00000169840,0.0,False,True
ENSG00000169856,0.0,True,True
ENSG00000169860,3.575,True,False
ENSG00000169871,1.92,True,False
ENSG00000169884,0.18,True,False
ENSG00000169891,0.0,True,True
ENSG00000169895,4.42,True,False
ENSG00000169900,0.0,True,True
ENSG00000169902,0.125,True,False
ENSG00000169905,20.65,False,False
ENSG00000169914,1.8,True,False
ENSG00000169918,0.0,True,True
ENSG00000169919,14.2,False,False
ENSG00000169925,0.615,False,False
ENSG00000169926,1.81,True,False
ENSG00000169946,1.7149999999999999,True,False
ENSG00000169951,0.505,True,False
ENSG00000169955,0.08,True,True
ENSG00000169957,0.07,False,True
ENSG00000169967,1.78,True,False
ENSG00000169972,0.57,False,False
ENSG00000169976,739.47,False,False
ENSG00000169981,9.17,True,False
ENSG00000169989,0.060000000000000005,True,True
ENSG00000169991,0.005,True,True
ENSG00000169992,0.10500000000000001,True,False
ENSG00000170004,0.455,False,False
ENSG00000170006,0.36,True,False
ENSG00000170011,0.01,True,True
ENSG00000170027,21.53,False,False
ENSG00000170037,1.5,False,False
ENSG00000170043,22.909999999999997,False,False
ENSG00000170049,0.1,True,False
ENSG00000170088,2.84,False,False
ENSG00000170089,33.685,False,False
ENSG00000170100,0.42000000000000004,True,False
ENSG00000170142,44.35,False,False
ENSG00000170144,124.875,True,False
ENSG00000170145,0.55,True,False
ENSG00000170166,0.0,False,True
ENSG00000170175,4.75,True,False
ENSG00000170178,0.0,True,True
ENSG00000170185,2.95,False,False
ENSG00000170190,0.035,True,True
ENSG00000170191,4.02,True,False
ENSG00000170222,11.129999999999999,True,False
ENSG00000170231,0.26,True,False
ENSG00000170234,2.1799999999999997,True,False
ENSG00000170242,10.275,False,False
ENSG00000170248,23.56,False,False
ENSG00000170260,1.26,True,False
ENSG00000170264,0.335,True,False
ENSG00000170265,0.575,False,False
ENSG00000170266,54.86,False,False
ENSG00000170270,17.16,True,False
ENSG00000170271,1.725,True,False
ENSG00000170275,6.41,True,False
ENSG00000170276,0.02,True,True
ENSG00000170291,38.864999999999995,False,False
ENSG00000170293,0.0,False,True
ENSG00000170296,177.495,False,False
ENSG00000170310,27.229999999999997,True,False
ENSG00000170312,460.91499999999996,False,False
ENSG00000170315,2864.4350000000004,True,False
ENSG00000170322,7.66,False,False
ENSG00000170325,0.645,False,False
ENSG00000170340,4.705,False,False
ENSG00000170345,0.56,True,False
ENSG00000170348,159.45,True,False
ENSG00000170364,4.555,True,False
ENSG00000170365,0.015,True,True
ENSG00000170370,0.0,True,True
ENSG00000170374,0.005,False,True
ENSG00000170385,2.6900000000000004,False,False
ENSG00000170390,0.0,True,True
ENSG00000170396,0.37,True,False
ENSG00000170409,0.0,True,True
ENSG00000170417,7.47,True,False
ENSG00000170419,0.0,False,True
ENSG00000170421,28.15,True,False
ENSG00000170425,5.16,True,False
ENSG00000170442,0.0,True,True
ENSG00000170445,10.280000000000001,False,False
ENSG00000170448,5.33,False,False
ENSG00000170456,0.595,True,False
ENSG00000170468,1.75,False,False
ENSG00000170469,4.62,True,False
ENSG00000170471,2.53,False,False
ENSG00000170473,22.54,False,False
ENSG00000170482,0.065,True,True
ENSG00000170486,0.0,False,True
ENSG00000170500,0.24,True,False
ENSG00000170502,5.23,False,False
ENSG00000170515,156.065,False,False
ENSG00000170522,21.490000000000002,False,False
ENSG00000170523,0.0,False,True
ENSG00000170525,0.335,True,False
ENSG00000170537,0.034999999999999996,True,True
ENSG00000170540,258.255,False,False
ENSG00000170542,12.725,True,False
ENSG00000170545,19.145,True,False
ENSG00000170581,9.245000000000001,False,False
ENSG00000170584,10.530000000000001,False,False
ENSG00000170604,0.35,False,False
ENSG00000170606,62.59,False,False
ENSG00000170608,0.87,True,False
ENSG00000170615,0.0,True,True
ENSG00000170619,2.825,True,False
ENSG00000170627,941.435,True,False
ENSG00000170631,2.355,True,False
ENSG00000170632,12.265,False,False
ENSG00000170633,41.81,False,False
ENSG00000170634,1.54,True,False
ENSG00000170638,0.095,False,True
ENSG00000170653,19.95,False,False
ENSG00000170677,1.5350000000000001,True,False
ENSG00000170684,0.0,True,True
ENSG00000170689,3.955,True,False
ENSG00000170703,0.03,True,True
ENSG00000170734,3.62,False,False
ENSG00000170745,0.005,False,True
ENSG00000170759,15.895,False,False
ENSG00000170775,0.01,False,True
ENSG00000170776,0.175,True,False
ENSG00000170779,4.765,False,False
ENSG00000170788,0.0,False,True
ENSG00000170791,59.81999999999999,True,False
ENSG00000170802,15.260000000000002,False,False
ENSG00000170836,1.595,True,False
ENSG00000170852,13.379999999999999,False,False
ENSG00000170854,23.685000000000002,False,False
ENSG00000170855,250.195,False,False
ENSG00000170860,147.505,True,False
ENSG00000170871,2.025,False,False
ENSG00000170876,12.864999999999998,False,False
ENSG00000170881,6.539999999999999,True,False
ENSG00000170889,356.575,False,False
ENSG00000170890,0.0,True,True
ENSG00000170892,1.8199999999999998,False,False
ENSG00000170893,0.0,False,True
ENSG00000170899,1.88,False,False
ENSG00000170903,3.13,True,False
ENSG00000170906,195.02499999999998,False,False
ENSG00000170909,0.005,False,True
ENSG00000170915,0.905,True,False
ENSG00000170917,12.89,True,False
ENSG00000170919,0.375,True,False
ENSG00000170921,0.5349999999999999,True,False
ENSG00000170935,0.0,False,True
ENSG00000170946,8.52,False,False
ENSG00000170948,0.0,True,True
ENSG00000170949,2.35,False,False
ENSG00000170959,0.015,False,True
ENSG00000170989,0.18,True,False
ENSG00000171016,0.0,True,True
ENSG00000171033,0.0,True,True
ENSG00000171045,0.005,True,True
ENSG00000171067,1.47,False,False
ENSG00000171084,0.865,True,False
ENSG00000171094,0.0,False,True
ENSG00000171097,5.36,True,False
ENSG00000171100,3.33,True,False
ENSG00000171102,0.0,False,True
ENSG00000171103,14.745000000000001,True,False
ENSG00000171105,0.045,True,True
ENSG00000171109,6.265000000000001,False,False
ENSG00000171115,0.0,True,True
ENSG00000171126,0.0,True,True
ENSG00000171130,0.43,False,False
ENSG00000171132,0.0,True,True
ENSG00000171135,23.28,False,False
ENSG00000171148,3.06,False,False
ENSG00000171150,1.16,True,False
ENSG00000171155,33.07,True,False
ENSG00000171159,4.775,False,False
ENSG00000171160,7.175,True,False
ENSG00000171161,1.655,False,False
ENSG00000171163,5.460000000000001,False,False
ENSG00000171169,3.9699999999999998,False,False
ENSG00000171174,0.08,False,True
ENSG00000171202,113.175,True,False
ENSG00000171204,161.32,False,False
ENSG00000171206,2.455,False,False
ENSG00000171208,2.885,False,False
ENSG00000171219,0.105,False,False
ENSG00000171223,0.3,False,False
ENSG00000171224,1.1949999999999998,False,False
ENSG00000171227,0.015,False,True
ENSG00000171236,1.245,False,False
ENSG00000171241,4.43,False,False
ENSG00000171246,0.0,True,True
ENSG00000171262,2.5,True,False
ENSG00000171295,3.44,False,False
ENSG00000171298,0.07,True,True
ENSG00000171302,2.185,False,False
ENSG00000171307,9.825,False,False
ENSG00000171310,1.58,False,False
ENSG00000171311,79.435,False,False
ENSG00000171314,32.980000000000004,False,False
ENSG00000171316,7.35,False,False
ENSG00000171320,16.259999999999998,False,False
ENSG00000171345,14.36,True,False
ENSG00000171357,0.04,False,True
ENSG00000171365,0.7350000000000001,True,False
ENSG00000171368,0.0,False,True
ENSG00000171385,0.0,True,True
ENSG00000171388,0.0,True,True
ENSG00000171421,426.22,False,False
ENSG00000171425,2.425,False,False
ENSG00000171431,0.0,False,True
ENSG00000171435,0.0,True,True
ENSG00000171443,0.075,True,True
ENSG00000171444,0.095,False,True
ENSG00000171448,1.4449999999999998,True,False
ENSG00000171450,0.0,True,True
ENSG00000171451,0.0,False,True
ENSG00000171453,261.18,True,False
ENSG00000171456,5.05,False,False
ENSG00000171462,0.01,True,True
ENSG00000171466,7.8,False,False
ENSG00000171467,2.185,False,False
ENSG00000171469,12.280000000000001,False,False
ENSG00000171475,3.125,True,False
ENSG00000171488,0.58,True,False
ENSG00000171489,0.015,False,True
ENSG00000171490,236.68,False,False
ENSG00000171492,2.075,False,False
ENSG00000171497,37.485,False,False
ENSG00000171502,0.01,True,True
ENSG00000171503,10.585,False,False
ENSG00000171522,0.0,True,True
ENSG00000171533,0.0,False,True
ENSG00000171552,2.7,False,False
ENSG00000171566,135.085,False,False
ENSG00000171570,0.0,True,True
ENSG00000171574,4.805,True,False
ENSG00000171595,0.0,False,True
ENSG00000171603,0.9950000000000001,False,False
ENSG00000171604,1.415,False,False
ENSG00000171606,3.68,False,False
ENSG00000171612,2.245,False,False
ENSG00000171617,0.21500000000000002,True,False
ENSG00000171621,0.0,False,True
ENSG00000171634,15.98,False,False
ENSG00000171649,0.015,True,True
ENSG00000171681,1.705,False,False
ENSG00000171695,0.0,True,True
ENSG00000171700,0.22999999999999998,True,False
ENSG00000171703,0.9950000000000001,True,False
ENSG00000171720,63.72,False,False
ENSG00000171723,6.17,False,False
ENSG00000171729,0.04,False,True
ENSG00000171735,54.17,False,False
ENSG00000171763,3.2,False,False
ENSG00000171766,0.345,True,False
ENSG00000171777,0.255,True,False
ENSG00000171791,0.19,True,False
ENSG00000171792,13.99,False,False
ENSG00000171793,48.22,False,False
ENSG00000171804,0.0,False,True
ENSG00000171806,23.425,True,False
ENSG00000171813,0.02,False,True
ENSG00000171817,0.265,True,False
ENSG00000171823,0.1,True,False
ENSG00000171824,16.79,False,False
ENSG00000171827,0.29500000000000004,True,False
ENSG00000171843,0.145,True,False
ENSG00000171847,0.005,False,True
ENSG00000171848,33.695,False,False
ENSG00000171853,7.615,False,False
ENSG00000171858,2936.9449999999997,False,False
ENSG00000171861,1.835,False,False
ENSG00000171862,8.85,False,False
ENSG00000171863,2185.135,False,False
ENSG00000171865,19.83,False,False
ENSG00000171867,5.74,True,False
ENSG00000171877,0.33,True,False
ENSG00000171914,0.12000000000000001,False,False
ENSG00000171928,34.980000000000004,False,False
ENSG00000171940,4.87,False,False
ENSG00000171943,4.24,True,False
ENSG00000171953,1.9,False,False
ENSG00000171956,0.0,False,True
ENSG00000171960,153.625,False,False
ENSG00000171962,0.25,False,False
ENSG00000171970,2.875,True,False
ENSG00000171984,16.01,True,False
ENSG00000171988,22.595,True,False
ENSG00000171989,0.0,True,True
ENSG00000172005,0.0,True,True
ENSG00000172006,0.065,True,True
ENSG00000172007,2.27,True,False
ENSG00000172009,0.9950000000000001,False,False
ENSG00000172031,0.0,False,True
ENSG00000172046,0.255,False,False
ENSG00000172053,155.105,False,False
ENSG00000172057,2.775,False,False
ENSG00000172059,2.23,True,False
ENSG00000172061,0.0,False,True
ENSG00000172071,0.995,True,False
ENSG00000172081,0.74,False,False
ENSG00000172113,51.62,False,False
ENSG00000172115,931.7850000000001,False,False
ENSG00000172159,0.2,True,False
ENSG00000172167,5.73,True,False
ENSG00000172171,40.995,True,False
ENSG00000172172,349.79,False,False
ENSG00000172175,0.235,True,False
ENSG00000172197,0.055,False,True
ENSG00000172216,0.84,True,False
ENSG00000172239,39.215,False,False
ENSG00000172244,13.605,False,False
ENSG00000172247,0.0,False,True
ENSG00000172250,1.615,True,False
ENSG00000172262,18.395,False,False
ENSG00000172269,71.85,False,False
ENSG00000172270,4.775,True,False
ENSG00000172273,15.035,True,False
ENSG00000172292,1.05,True,False
ENSG00000172301,8.440000000000001,True,False
ENSG00000172315,1.875,True,False
ENSG00000172318,0.5700000000000001,True,False
ENSG00000172322,0.0,True,True
ENSG00000172331,20.979999999999997,True,False
ENSG00000172336,9.405000000000001,False,False
ENSG00000172339,10.46,True,False
ENSG00000172340,8.504999999999999,False,False
ENSG00000172345,0.88,True,False
ENSG00000172346,0.0,True,True
ENSG00000172350,0.0,True,True
ENSG00000172354,0.6900000000000001,False,False
ENSG00000172361,0.14500000000000002,True,False
ENSG00000172366,0.865,False,False
ENSG00000172375,0.55,False,False
ENSG00000172379,0.0,False,True
ENSG00000172380,1.645,False,False
ENSG00000172382,0.005,True,True
ENSG00000172409,29.700000000000003,True,False
ENSG00000172428,71.07,True,False
ENSG00000172432,32.495,False,False
ENSG00000172456,8.01,True,False
ENSG00000172458,0.37,True,False
ENSG00000172460,0.0,True,True
ENSG00000172465,2.955,True,False
ENSG00000172466,43.595,False,False
ENSG00000172469,5.205,True,False
ENSG00000172493,6.305,False,False
ENSG00000172500,31.630000000000003,False,False
ENSG00000172530,3.4699999999999998,False,False
ENSG00000172531,15.56,True,False
ENSG00000172534,7.220000000000001,False,False
ENSG00000172548,0.0,True,True
ENSG00000172575,0.135,True,False
ENSG00000172578,0.1,True,False
ENSG00000172586,76.935,False,False
ENSG00000172590,39.64,False,False
ENSG00000172594,0.10500000000000001,True,False
ENSG00000172602,0.005,True,True
ENSG00000172613,0.88,False,False
ENSG00000172638,0.005,True,True
ENSG00000172661,2.16,False,False
